Row ID,Order ID,31-12-2010,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
27385,ID-2011-40953,07-04-2011,07-07-2011,First Class,AA-10315,Alex Avila,Consumer,Marikina,National Capital,Philippines,,APAC,Southeast Asia,OFF-LA-10000425,Office Supplies,Labels,"Avery Shipping Labels, Alphabetical",44.9295,7,0.45,-4.2105,6.91,High
27386,ID-2011-40953,07-04-2011,07-07-2011,First Class,AA-10315,Alex Avila,Consumer,Marikina,National Capital,Philippines,,APAC,Southeast Asia,TEC-AC-10004704,Technology,Accessories,"SanDisk Numeric Keypad, USB",29.238,1,0.45,-8.532,6.66,High
27387,ID-2011-40953,07-04-2011,07-07-2011,First Class,AA-10315,Alex Avila,Consumer,Marikina,National Capital,Philippines,,APAC,Southeast Asia,OFF-SU-10001308,Office Supplies,Supplies,"Fiskars Trimmer, Serrated",278.85,13,0.45,-141.96,30.01,High
38029,CA-2011-120096,07-04-2011,07-07-2011,First Class,KE-16420,Katrina Edelman,Corporate,Aurora,Colorado,United States,80013,US,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,177.536,4,0.2,62.1376,34.66,Critical
38030,CA-2011-120096,07-04-2011,07-07-2011,First Class,KE-16420,Katrina Edelman,Corporate,Aurora,Colorado,United States,80013,US,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,32.432,2,0.2,3.2432,6.83,Critical
38458,CA-2011-138709,07-04-2011,07-09-2011,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Richmond,Virginia,United States,23223,US,South,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,21.84,3,0,10.92,1.04,Medium
38459,CA-2011-138709,07-04-2011,07-09-2011,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Richmond,Virginia,United States,23223,US,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,15.6,5,0,7.644,0.8,Medium
43285,UP-2011-7960,07-04-2011,07-11-2011,Standard Class,SV-10785,Stewart Visinsky,Consumer,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,,EMEA,EMEA,OFF-NOV-10004968,Office Supplies,Labels,"Novimex Removable Labels, Adjustable",7.77,1,0,0,0.19,Medium
5034,MX-2011-162999,08-04-2011,08-08-2011,Standard Class,CC-12220,Chris Cortes,Consumer,Monterrey,Nuevo León,Mexico,,LATAM,North,OFF-LA-10001038,Office Supplies,Labels,"Smead Legal Exhibit Labels, Laser Printer Compatible",14.8,2,0,0,2.59,High
6336,MX-2011-137603,08-04-2011,08-08-2011,Standard Class,SH-20395,Shahid Hopkins,Consumer,Nicolás Romero,México,Mexico,,LATAM,North,TEC-MA-10001403,Technology,Machines,"Panasonic Calculator, White",129.84,4,0,38.88,23.76,High
6337,MX-2011-137603,08-04-2011,08-08-2011,Standard Class,SH-20395,Shahid Hopkins,Consumer,Nicolás Romero,México,Mexico,,LATAM,North,OFF-ST-10002164,Office Supplies,Storage,"Rogers Lockers, Industrial",282.8,2,0,90.48,19.48,High
6338,MX-2011-137603,08-04-2011,08-08-2011,Standard Class,SH-20395,Shahid Hopkins,Consumer,Nicolás Romero,México,Mexico,,LATAM,North,OFF-EN-10000127,Office Supplies,Envelopes,"Ames Clasp Envelope, with clear poly window",35.8,5,0,17.1,1.86,High
6339,MX-2011-137603,08-04-2011,08-08-2011,Standard Class,SH-20395,Shahid Hopkins,Consumer,Nicolás Romero,México,Mexico,,LATAM,North,OFF-EN-10003850,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Security-Tint",16.4,2,0,8,1.14,High
8824,MX-2011-105683,08-04-2011,08-10-2011,Standard Class,LD-16855,Lela Donovan,Corporate,Gómez Palacio,Durango,Mexico,,LATAM,North,TEC-PH-10003580,Technology,Phones,"Apple Speaker Phone, Full Size",332.24,4,0,6.64,25.04,Medium
18564,ES-2011-2469850,08-04-2011,08-06-2011,Second Class,ML-18040,Michelle Lonsdale,Corporate,Aix-en-Provence,Provence-Alpes-Côte d'Azur,France,,EU,Central,OFF-AR-10004519,Office Supplies,Art,"Boston Canvas, Fluorescent",439.2,8,0,78.96,95.76,Critical
18565,ES-2011-2469850,08-04-2011,08-06-2011,Second Class,ML-18040,Michelle Lonsdale,Corporate,Aix-en-Provence,Provence-Alpes-Côte d'Azur,France,,EU,Central,OFF-SU-10003629,Office Supplies,Supplies,"Fiskars Ruler, Steel",41.49,3,0,6.57,7,Critical
18754,ES-2011-5421072,08-04-2011,08-09-2011,Second Class,BW-11065,Barry Weirich,Consumer,Kiel,Schleswig-Holstein,Germany,,EU,Central,OFF-AR-10003247,Office Supplies,Art,"Boston Highlighters, Water Color",242.55,11,0,43.56,17.1,Medium
18912,ES-2011-5335946,08-04-2011,08-10-2011,Standard Class,RC-19960,Ryan Crowe,Consumer,Ashford,England,United Kingdom,,EU,North,OFF-LA-10003969,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Laser Printer Compatible",41.88,4,0,14.16,5.71,Low
18913,ES-2011-5335946,08-04-2011,08-10-2011,Standard Class,RC-19960,Ryan Crowe,Consumer,Ashford,England,United Kingdom,,EU,North,TEC-PH-10003325,Technology,Phones,"Samsung Speaker Phone, with Caller ID",616.2,5,0,36.9,105.5,Low
18914,ES-2011-5335946,08-04-2011,08-10-2011,Standard Class,RC-19960,Ryan Crowe,Consumer,Ashford,England,United Kingdom,,EU,North,OFF-ST-10003204,Office Supplies,Storage,"Tenex Trays, Industrial",164.07,3,0,16.38,16.18,Low
18915,ES-2011-5335946,08-04-2011,08-10-2011,Standard Class,RC-19960,Ryan Crowe,Consumer,Ashford,England,United Kingdom,,EU,North,OFF-LA-10003283,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",8.25,1,0,1.14,0.37,Low
20765,IN-2011-52587,08-04-2011,08-10-2011,Standard Class,RB-19435,Richard Bierner,Consumer,Caloocan,National Capital,Philippines,,APAC,Southeast Asia,OFF-LA-10003141,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",25.014,4,0.45,2.214,1.64,Medium
25925,ID-2011-46231,08-04-2011,08-09-2011,Standard Class,PW-19030,Pauline Webber,Corporate,Port Macquarie,New South Wales,Australia,,APAC,Oceania,OFF-ST-10004947,Office Supplies,Storage,"Fellowes File Cart, Industrial",124.011,1,0.1,-2.769,7.62,Medium
27972,IN-2011-14101,08-04-2011,08-09-2011,Second Class,KA-16525,Kelly Andreada,Consumer,Yangon,Yangon,Myanmar (Burma),,APAC,Southeast Asia,OFF-AR-10001773,Office Supplies,Art,"Sanford Markers, Water Color",109.6845,5,0.17,6.4845,15.8,Medium
27973,IN-2011-14101,08-04-2011,08-09-2011,Second Class,KA-16525,Kelly Andreada,Consumer,Yangon,Yangon,Myanmar (Burma),,APAC,Southeast Asia,FUR-CH-10001756,Furniture,Chairs,"Novimex Bag Chairs, Adjustable",141.474,4,0.27,30.954,6.7,Medium
28644,IN-2011-59685,08-04-2011,08-08-2011,Standard Class,BM-11785,Bryan Mills,Consumer,Tiruchchirappalli,Tamil Nadu,India,,APAC,Central Asia,TEC-AC-10002883,Technology,Accessories,"Logitech Keyboard, Erganomic",351.3,5,0,144,31.2,Medium
28645,IN-2011-59685,08-04-2011,08-08-2011,Standard Class,BM-11785,Bryan Mills,Consumer,Tiruchchirappalli,Tamil Nadu,India,,APAC,Central Asia,FUR-BO-10001934,Furniture,Bookcases,"Bush Library with Doors, Metal",1455.12,4,0,116.4,179.62,Medium
28646,IN-2011-59685,08-04-2011,08-08-2011,Standard Class,BM-11785,Bryan Mills,Consumer,Tiruchchirappalli,Tamil Nadu,India,,APAC,Central Asia,TEC-CO-10001204,Technology,Copiers,"Sharp Copy Machine, Color",963.36,4,0,154.08,87.26,Medium
29527,IN-2011-74609,08-04-2011,08-07-2011,First Class,EN-13780,Edward Nazzal,Consumer,Chennai,Tamil Nadu,India,,APAC,Central Asia,OFF-FA-10003186,Office Supplies,Fasteners,"Accos Push Pins, Bulk Pack",101.64,7,0,33.39,17.59,High
32672,CA-2011-126361,08-04-2011,08-09-2011,Second Class,VD-21670,Valerie Dominguez,Consumer,Pleasant Grove,Utah,United States,84062,US,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0,305.13,171.65,High
32673,CA-2011-126361,08-04-2011,08-09-2011,Second Class,VD-21670,Valerie Dominguez,Consumer,Pleasant Grove,Utah,United States,84062,US,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,447.84,8,0,219.4416,64.74,High
32674,CA-2011-126361,08-04-2011,08-09-2011,Second Class,VD-21670,Valerie Dominguez,Consumer,Pleasant Grove,Utah,United States,84062,US,West,OFF-AR-10000896,Office Supplies,Art,Newell 329,16.4,5,0,4.264,0.41,High
32675,CA-2011-126361,08-04-2011,08-09-2011,Second Class,VD-21670,Valerie Dominguez,Consumer,Pleasant Grove,Utah,United States,84062,US,West,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,399.96,5,0.2,34.9965,53.41,High
32676,CA-2011-126361,08-04-2011,08-09-2011,Second Class,VD-21670,Valerie Dominguez,Consumer,Pleasant Grove,Utah,United States,84062,US,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,0,7.945,15.1,High
32677,CA-2011-126361,08-04-2011,08-09-2011,Second Class,VD-21670,Valerie Dominguez,Consumer,Pleasant Grove,Utah,United States,84062,US,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,1,0.2,4.7792,1.57,High
40453,CA-2011-134215,08-04-2011,08-08-2011,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Bangor,Maine,United States,4401,US,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,2,0,27.5292,14.52,High
40454,CA-2011-134215,08-04-2011,08-08-2011,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Bangor,Maine,United States,4401,US,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,13,0,124.6752,39.43,High
40455,CA-2011-134215,08-04-2011,08-08-2011,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Bangor,Maine,United States,4401,US,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,255.42,9,0,104.7222,25.56,High
45988,TU-2011-2560,08-04-2011,08-10-2011,Standard Class,CP-2085,Cathy Prescott,Corporate,Izmir,Izmir,Turkey,,EMEA,EMEA,OFF-BIC-10003800,Office Supplies,Art,"BIC Pencil Sharpener, Blue",11.604,1,0.6,-5.526,0.54,Medium
47834,IZ-2011-4920,08-04-2011,08-11-2011,Standard Class,DK-2835,Damala Kotsonis,Corporate,Baghdad,Baghdad,Iraq,,EMEA,EMEA,TEC-CAN-10002337,Technology,Copiers,"Canon Ink, Color",148.59,1,0,28.23,9.57,Medium
50217,IR-2011-6550,08-04-2011,08-06-2011,Second Class,JP-5460,Jennifer Patt,Corporate,Mashhad,Razavi Khorasan,Iran,,EMEA,EMEA,OFF-XER-10004012,Office Supplies,Paper,"Xerox Note Cards, Premium",105.48,4,0,21,12.73,High
50218,IR-2011-6550,08-04-2011,08-06-2011,Second Class,JP-5460,Jennifer Patt,Corporate,Mashhad,Razavi Khorasan,Iran,,EMEA,EMEA,FUR-IKE-10003642,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",143.79,1,0,4.29,5.85,High
50219,IR-2011-6550,08-04-2011,08-06-2011,Second Class,JP-5460,Jennifer Patt,Corporate,Mashhad,Razavi Khorasan,Iran,,EMEA,EMEA,FUR-BUS-10000332,Furniture,Bookcases,"Bush Library with Doors, Traditional",728.64,2,0,36.42,91.98,High
50727,SA-2011-1570,08-04-2011,08-09-2011,Standard Class,RH-9555,Ritsa Hightower,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA,FUR-DAN-10003334,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Traditional",141.45,1,0,67.89,10.69,Medium
50728,SA-2011-1570,08-04-2011,08-09-2011,Standard Class,RH-9555,Ritsa Hightower,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA,OFF-TEN-10000025,Office Supplies,Storage,"Tenex Lockers, Blue",204.15,1,0,53.07,8.7,Medium
50729,SA-2011-1570,08-04-2011,08-09-2011,Standard Class,RH-9555,Ritsa Hightower,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA,TEC-NOK-10002716,Technology,Phones,"Nokia Audio Dock, with Caller ID",333.48,2,0,49.98,24.14,Medium
50730,SA-2011-1570,08-04-2011,08-09-2011,Standard Class,RH-9555,Ritsa Hightower,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA,OFF-TEN-10002835,Office Supplies,Storage,"Tenex Lockers, Industrial",204.63,1,0,57.27,11.94,Medium
50731,SA-2011-1570,08-04-2011,08-09-2011,Standard Class,RH-9555,Ritsa Hightower,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA,FUR-IKE-10003682,Furniture,Bookcases,"Ikea Corner Shelving, Metal",735.12,6,0,29.34,69.66,Medium
50732,SA-2011-1570,08-04-2011,08-09-2011,Standard Class,RH-9555,Ritsa Hightower,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA,FUR-IKE-10004853,Furniture,Bookcases,"Ikea Corner Shelving, Mobile",1758.12,14,0,228.48,91.73,Medium
50733,SA-2011-1570,08-04-2011,08-09-2011,Standard Class,RH-9555,Ritsa Hightower,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA,TEC-PAN-10004404,Technology,Machines,"Panasonic Calculator, Red",379.44,8,0,128.88,24.52,Medium
50734,SA-2011-1570,08-04-2011,08-09-2011,Standard Class,RH-9555,Ritsa Hightower,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA,OFF-GLO-10000014,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, with clear poly window",247.44,8,0,76.56,18.62,Medium
50735,SA-2011-1570,08-04-2011,08-09-2011,Standard Class,RH-9555,Ritsa Hightower,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA,OFF-IBI-10000959,Office Supplies,Binders,"Ibico Binding Machine, Recycled",51.78,1,0,9.3,1.82,Medium
50830,LI-2011-9960,08-04-2011,08-06-2011,Second Class,LR-6915,Lena Radford,Consumer,Zwedru,Grand Gedeh,Liberia,,Africa,Africa,OFF-SME-10001761,Office Supplies,Storage,"Smead Shelving, Industrial",49.41,1,0,11.85,3.09,Medium
1280,MX-2011-131359,10-04-2011,10-06-2011,Second Class,AY-10555,Andy Yotov,Corporate,Apopa,San Salvador,El Salvador,,LATAM,Central,TEC-CO-10002089,Technology,Copiers,"Brother Personal Copier, Laser",285.20844,3,0.002,65.12844,64.92,High
2715,US-2011-102281,10-04-2011,10-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Blumenau,Santa Catarina,Brazil,,LATAM,South,OFF-LA-10003503,Office Supplies,Labels,"Smead Legal Exhibit Labels, Adjustable",2.4,1,0.6,-2.04,0.15,Medium
2716,US-2011-102281,10-04-2011,10-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Blumenau,Santa Catarina,Brazil,,LATAM,South,FUR-CH-10001490,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",859.04,7,0.6,-365.12,40.28,Medium
2717,US-2011-102281,10-04-2011,10-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Blumenau,Santa Catarina,Brazil,,LATAM,South,OFF-EN-10001939,Office Supplies,Envelopes,"Kraft Manila Envelope, Security-Tint",53.928,7,0.6,-75.572,0.81,Medium
2718,US-2011-102281,10-04-2011,10-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Blumenau,Santa Catarina,Brazil,,LATAM,South,TEC-AC-10004853,Technology,Accessories,"Logitech Memory Card, Programmable",27.968,1,0.6,-35.672,1.41,Medium
2719,US-2011-102281,10-04-2011,10-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Blumenau,Santa Catarina,Brazil,,LATAM,South,TEC-CO-10001450,Technology,Copiers,"Canon Personal Copier, High-Speed",224.37648,6,0.602,-266.18352,19.47,Medium
2720,US-2011-102281,10-04-2011,10-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Blumenau,Santa Catarina,Brazil,,LATAM,South,FUR-TA-10003371,Furniture,Tables,"Chromcraft Training Table, Adjustable Height",38.144,1,0.8,-87.736,1.53,Medium
2721,US-2011-102281,10-04-2011,10-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Blumenau,Santa Catarina,Brazil,,LATAM,South,OFF-FA-10004112,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack",7.872,3,0.6,-4.368,0.11,Medium
2722,US-2011-102281,10-04-2011,10-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Blumenau,Santa Catarina,Brazil,,LATAM,South,OFF-ST-10000035,Office Supplies,Storage,"Tenex Folders, Industrial",18.96,3,0.6,-27.54,1.61,Medium
2723,US-2011-102281,10-04-2011,10-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Blumenau,Santa Catarina,Brazil,,LATAM,South,TEC-MA-10003361,Technology,Machines,"Konica Printer, Red",211.992,3,0.6,-132.528,9.24,Medium
2724,US-2011-102281,10-04-2011,10-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Blumenau,Santa Catarina,Brazil,,LATAM,South,TEC-PH-10002387,Technology,Phones,"Motorola Signal Booster, Cordless",77.856,2,0.6,-33.104,6.71,Medium
4558,MX-2011-122049,10-04-2011,10-04-2011,Same Day,MO-17800,Meg O'Connel,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,OFF-FA-10004186,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",28.992,4,0.2,8.272,0.38,Medium
6349,MX-2011-141376,10-04-2011,10-10-2011,Standard Class,RB-19795,Ross Baird,Home Office,Izúcar de Matamoros,Puebla,Mexico,,LATAM,North,OFF-PA-10003774,Office Supplies,Paper,"Enermax Computer Printout Paper, Recycled",56.76,3,0,24.96,1.36,Medium
8462,MX-2011-168165,10-04-2011,10-09-2011,Standard Class,AH-10465,Amy Hunt,Consumer,Soyapango,San Salvador,El Salvador,,LATAM,Central,OFF-SU-10000085,Office Supplies,Supplies,"Kleencut Trimmer, Steel",54.44,2,0,20.12,4.19,Medium
9408,MX-2011-151687,10-04-2011,10-08-2011,Standard Class,VM-21835,Vivian Mathis,Consumer,Villa Nueva,Guatemala,Guatemala,,LATAM,Central,OFF-AR-10002535,Office Supplies,Art,"Stanley Markers, Water Color",16.92,1,0,4.38,0.5,High
9409,MX-2011-151687,10-04-2011,10-08-2011,Standard Class,VM-21835,Vivian Mathis,Consumer,Villa Nueva,Guatemala,Guatemala,,LATAM,Central,OFF-FA-10001871,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",10.76,1,0,1.5,1.27,High
9410,MX-2011-151687,10-04-2011,10-08-2011,Standard Class,VM-21835,Vivian Mathis,Consumer,Villa Nueva,Guatemala,Guatemala,,LATAM,Central,TEC-AC-10004853,Technology,Accessories,"Logitech Memory Card, Programmable",279.68,4,0,25.12,30.51,High
19979,ES-2011-3592923,10-04-2011,10-11-2011,Standard Class,JJ-15760,Joel Jenkins,Home Office,Montreuil,Ile-de-France,France,,EU,Central,TEC-MA-10003261,Technology,Machines,"Panasonic Phone, Durable",361.08,5,0.15,131.58,0.82,Medium
19980,ES-2011-3592923,10-04-2011,10-11-2011,Standard Class,JJ-15760,Joel Jenkins,Home Office,Montreuil,Ile-de-France,France,,EU,Central,OFF-SU-10000343,Office Supplies,Supplies,"Stiletto Trimmer, Serrated",276.15,7,0,16.38,27.28,Medium
19981,ES-2011-3592923,10-04-2011,10-11-2011,Standard Class,JJ-15760,Joel Jenkins,Home Office,Montreuil,Ile-de-France,France,,EU,Central,OFF-AR-10003217,Office Supplies,Art,"Sanford Highlighters, Fluorescent",85.05,5,0,35.7,3.91,Medium
19982,ES-2011-3592923,10-04-2011,10-11-2011,Standard Class,JJ-15760,Joel Jenkins,Home Office,Montreuil,Ile-de-France,France,,EU,Central,TEC-CO-10002796,Technology,Copiers,"Canon Wireless Fax, Color",1292.34,4,0.15,-136.86,133.86,Medium
19983,ES-2011-3592923,10-04-2011,10-11-2011,Standard Class,JJ-15760,Joel Jenkins,Home Office,Montreuil,Ile-de-France,France,,EU,Central,FUR-FU-10000972,Furniture,Furnishings,"Rubbermaid Clock, Erganomic",292.68,6,0,146.34,19.42,Medium
19984,ES-2011-3592923,10-04-2011,10-11-2011,Standard Class,JJ-15760,Joel Jenkins,Home Office,Montreuil,Ile-de-France,France,,EU,Central,TEC-PH-10002018,Technology,Phones,"Samsung Audio Dock, VoIP",567.528,4,0.15,73.368,40.08,Medium
19985,ES-2011-3592923,10-04-2011,10-11-2011,Standard Class,JJ-15760,Joel Jenkins,Home Office,Montreuil,Ile-de-France,France,,EU,Central,OFF-AP-10004665,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Red",76.788,2,0.1,1.668,5.72,Medium
23422,ID-2011-19512,10-04-2011,10-06-2011,Second Class,BF-10975,Barbara Fisher,Corporate,Suwon,Gyeonggi,South Korea,,APAC,North Asia,OFF-PA-10002771,Office Supplies,Paper,"Xerox Computer Printout Paper, Premium",105.36,8,0.5,-6.48,10.59,High
27890,IN-2011-72411,10-04-2011,10-09-2011,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Dewas,Madhya Pradesh,India,,APAC,Central Asia,OFF-SU-10004575,Office Supplies,Supplies,"Fiskars Letter Opener, Steel",49.26,2,0,4.92,0.6,Medium
29006,IN-2011-63073,10-04-2011,10-05-2011,First Class,AJ-10945,Ashley Jarboe,Consumer,Tianjin,Tianjin,China,,APAC,North Asia,FUR-FU-10001507,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack",37.8,2,0,11.7,3.9,High
30223,IN-2011-62891,10-04-2011,10-06-2011,Second Class,BF-11215,Benjamin Farhat,Home Office,Cirebon,Jawa Barat,Indonesia,,APAC,Southeast Asia,FUR-BO-10001598,Furniture,Bookcases,"Bush Corner Shelving, Pine",349.6986,3,0.07,142.8786,33.1,Medium
30224,IN-2011-62891,10-04-2011,10-06-2011,Second Class,BF-11215,Benjamin Farhat,Home Office,Cirebon,Jawa Barat,Indonesia,,APAC,Southeast Asia,OFF-ST-10001719,Office Supplies,Storage,"Tenex Trays, Industrial",272.3562,6,0.17,-46.0638,7.13,Medium
34020,CA-2011-153479,10-04-2011,10-08-2011,Standard Class,DF-13135,David Flashing,Consumer,Vallejo,California,United States,94591,US,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,14.45,5,0,6.7915,1.41,High
34021,CA-2011-153479,10-04-2011,10-08-2011,Standard Class,DF-13135,David Flashing,Consumer,Vallejo,California,United States,94591,US,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,95.648,2,0.2,31.0856,18.81,High
36244,CA-2011-102085,10-04-2011,10-09-2011,Standard Class,JD-16015,Joy Daniels,Consumer,Seattle,Washington,United States,98115,US,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,4,0,13.7428,1.04,Medium
37736,CA-2011-166891,10-04-2011,10-06-2011,First Class,CC-12220,Chris Cortes,Consumer,New York City,New York,United States,10024,US,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,-6.549,214.81,Critical
42932,CM-2011-110,10-04-2011,10-10-2011,Standard Class,AG-270,Alejandro Grove,Consumer,Bertoua,Est,Cameroon,,Africa,Africa,TEC-CAN-10002879,Technology,Copiers,"Canon Copy Machine, High-Speed",520.68,2,0,93.72,30.83,Medium
42933,CM-2011-110,10-04-2011,10-10-2011,Standard Class,AG-270,Alejandro Grove,Consumer,Bertoua,Est,Cameroon,,Africa,Africa,OFF-CAR-10002031,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable",30.3,1,0,13.92,2.57,Medium
48363,EZ-2011-7050,10-04-2011,10-08-2011,Standard Class,CM-2445,Chuck Magee,Consumer,Hradec Kralove,Hradec Kralove,Czech Republic,,EMEA,EMEA,FUR-RUB-10003724,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",879.6,8,0,96.72,101.23,High
1623,MX-2011-165106,11-04-2011,11-07-2011,Second Class,JL-15835,John Lee,Consumer,Soyapango,San Salvador,El Salvador,,LATAM,Central,FUR-CH-10004277,Furniture,Chairs,"SAFCO Swivel Stool, Black",331.02,3,0,0,28.52,Medium
1624,MX-2011-165106,11-04-2011,11-07-2011,Second Class,JL-15835,John Lee,Consumer,Soyapango,San Salvador,El Salvador,,LATAM,Central,OFF-AP-10004627,Office Supplies,Appliances,"Hamilton Beach Stove, Silver",1086.18,3,0,32.58,55.81,Medium
1625,MX-2011-165106,11-04-2011,11-07-2011,Second Class,JL-15835,John Lee,Consumer,Soyapango,San Salvador,El Salvador,,LATAM,Central,FUR-FU-10003384,Furniture,Furnishings,"Advantus Photo Frame, Duo Pack",141.44,4,0,67.84,19.47,Medium
3397,MX-2011-157539,11-04-2011,11-10-2011,Standard Class,Dp-13240,Dean percer,Home Office,Panama City,Panama,Panama,,LATAM,Central,OFF-AR-10001812,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",19.488,2,0.4,2.568,1.49,Medium
3906,MX-2011-103898,11-04-2011,11-08-2011,Standard Class,DS-13180,David Smith,Corporate,São Paulo,São Paulo,Brazil,,LATAM,South,OFF-EN-10004183,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",36.72,3,0,2.52,2.01,Medium
3907,MX-2011-103898,11-04-2011,11-08-2011,Standard Class,DS-13180,David Smith,Corporate,São Paulo,São Paulo,Brazil,,LATAM,South,OFF-FA-10001337,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",20.96,4,0,9.6,2.3,Medium
4159,MX-2011-120586,11-04-2011,11-09-2011,Standard Class,MK-17905,Michael Kennedy,Corporate,San Salvador,San Salvador,El Salvador,,LATAM,Central,FUR-CH-10002727,Furniture,Chairs,"SAFCO Bag Chairs, Set of Two",137.84,4,0,67.52,8.78,Medium
8137,MX-2011-106985,11-04-2011,11-06-2011,Second Class,CS-11845,Cari Sayre,Corporate,Oruro,Oruro,Bolivia,,LATAM,South,OFF-AP-10004646,Office Supplies,Appliances,"Hoover Refrigerator, Black",1401.84,4,0,126.16,210.64,High
8858,MX-2011-115686,11-04-2011,11-08-2011,Standard Class,FM-14290,Frank Merwin,Home Office,Spanish Town,Saint Catherine,Jamaica,,LATAM,Caribbean,OFF-LA-10000633,Office Supplies,Labels,"Novimex File Folder Labels, Laser Printer Compatible",27.5,5,0,0.8,2.69,High
8859,MX-2011-115686,11-04-2011,11-08-2011,Standard Class,FM-14290,Frank Merwin,Home Office,Spanish Town,Saint Catherine,Jamaica,,LATAM,Caribbean,FUR-BO-10000728,Furniture,Bookcases,"Ikea Classic Bookcase, Mobile",1380.9,5,0,303.7,261.26,High
8860,MX-2011-115686,11-04-2011,11-08-2011,Standard Class,FM-14290,Frank Merwin,Home Office,Spanish Town,Saint Catherine,Jamaica,,LATAM,Caribbean,FUR-FU-10002387,Furniture,Furnishings,"Rubbermaid Photo Frame, Durable",130.08,4,0,57.2,23.14,High
