Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Country,Region,Market,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority
IT-2015-MH1811564-42351,13-12-2015,19-12-2015,Standard Class,MH-1811564,Mick Hernandez,Home Office,Rome,Lazio,Italy,Southern Europe,Europe,OFF-SU-3003,Office Supplies,Supplies,"Acme Trimmer, Serrated",$206.40,5,0.0,$24.75,17.03,Medium
ES-2015-AB1016545-42351,13-12-2015,18-12-2015,Second Class,AB-1016545,Alan Barnes,Consumer,Grenoble,Auvergne-Rhône-Alpes,France,Western Europe,Europe,TEC-PH-5824,Technology,Phones,"Samsung Headset, Cordless",$323.21,5,0.15,$121.61,31.66,Medium
ES-2015-AB1016545-42351,13-12-2015,18-12-2015,Second Class,AB-1016545,Alan Barnes,Consumer,Grenoble,Auvergne-Rhône-Alpes,France,Western Europe,Europe,TEC-PH-3148,Technology,Phones,"Apple Smart Phone, Full Size","$1,622.34",3,0.15,$248.04,168.62,Medium
IN-2015-ZD2192527-42351,13-12-2015,18-12-2015,Standard Class,ZD-2192527,Zuschuss Donatelli,Consumer,Shijiazhuang,Hebei,China,Eastern Asia,Asia Pacific,FUR-TA-4634,Furniture,Tables,"Hon Coffee Table, Adjustable Height",$445.33,2,0.3,$63.61,40.9,High
IN-2015-BT1168066-42351,13-12-2015,19-12-2015,Standard Class,BT-1168066,Brian Thompson,Consumer,Ube,Yamaguchi,Japan,Eastern Asia,Asia Pacific,OFF-AP-4508,Office Supplies,Appliances,"Hamilton Beach Stove, White","$3,242.88",6,0.0,$421.56,271.59,Medium
IN-2015-BT1168066-42351,13-12-2015,19-12-2015,Standard Class,BT-1168066,Brian Thompson,Consumer,Ube,Yamaguchi,Japan,Eastern Asia,Asia Pacific,OFF-SU-4138,Office Supplies,Supplies,"Elite Trimmer, Steel",$123.21,3,0.0,$49.23,6.49,Medium
IN-2015-BT1168066-42351,13-12-2015,19-12-2015,Standard Class,BT-1168066,Brian Thompson,Consumer,Ube,Yamaguchi,Japan,Eastern Asia,Asia Pacific,FUR-BO-3630,Furniture,Bookcases,"Bush Corner Shelving, Pine","$1,002.72",8,0.0,$451.20,77.72,Medium
IN-2015-JF1556558-42351,13-12-2015,18-12-2015,Standard Class,JF-1556558,Jill Fjeld,Consumer,Pune,Maharashtra,India,Southern Asia,Asia Pacific,OFF-PA-3988,Office Supplies,Paper,"Eaton Cards & Envelopes, Premium",$90.36,2,0.0,$19.86,4.13,Medium
IN-2015-JF1556558-42351,13-12-2015,18-12-2015,Standard Class,JF-1556558,Jill Fjeld,Consumer,Pune,Maharashtra,India,Southern Asia,Asia Pacific,OFF-BI-2894,Office Supplies,Binders,"Acco Binder Covers, Recycled",$27.36,2,0.0,$8.70,1.6,Medium
ID-2015-RM193757-42351,13-12-2015,15-12-2015,Second Class,RM-193757,Raymond Messe,Consumer,Townsville,Queensland,Australia,Oceania,Asia Pacific,OFF-PA-5853,Office Supplies,Paper,"SanDisk Computer Printout Paper, Premium",$107.24,4,0.1,-$2.44,27.41,Critical
ID-2015-SD2048559-42351,13-12-2015,17-12-2015,Second Class,SD-2048559,Shirley Daniels,Home Office,Jayapura,Papua,Indonesia,Southeastern Asia,Asia Pacific,OFF-LA-3314,Office Supplies,Labels,"Avery Round Labels, 5000 Label Set",$31.93,8,0.47,-$20.63,3.01,Medium
ID-2015-SD2048559-42351,13-12-2015,17-12-2015,Second Class,SD-2048559,Shirley Daniels,Home Office,Jayapura,Papua,Indonesia,Southeastern Asia,Asia Pacific,OFF-SU-4989,Office Supplies,Supplies,"Kleencut Shears, Easy Grip",$76.94,3,0.47,-$1.54,9.66,Medium
IN-2015-TA213857-42351,13-12-2015,17-12-2015,Standard Class,TA-213857,Tom Ashbrook,Home Office,Launceston,Tasmania,Australia,Oceania,Asia Pacific,OFF-AP-4508,Office Supplies,Appliances,"Hamilton Beach Stove, White","$4,864.32",10,0.1,$162.12,426.09,Medium
TU-2015-TB11520134-42351,13-12-2015,19-12-2015,Standard Class,TB-11520134,Tracy Blumstein,Consumer,Cankaya,Ankara,Turkey,Western Asia,Asia Pacific,OFF-AR-6121,Office Supplies,Art,"Stanley Pens, Blue",$4.02,1,0.6,-$1.11,1.06,Medium
EG-2015-SP1054538-42351,13-12-2015,19-12-2015,Standard Class,SP-1054538,Sibella Parks,Corporate,Cairo,Al Qahirah,Egypt,North Africa,Africa,OFF-PA-5879,Office Supplies,Paper,"SanDisk Message Books, Recycled",$23.73,1,0.0,$10.65,1.28,Low
TU-2015-TS11370134-42351,13-12-2015,17-12-2015,Standard Class,TS-11370134,Todd Sumrall,Corporate,Istanbul,Istanbul,Turkey,Western Asia,Asia Pacific,FUR-FU-6243,Furniture,Furnishings,"Tenex Door Stop, Durable",$16.37,1,0.6,-$19.24,2.23,High
AE-2015-GH4665138-42351,13-12-2015,19-12-2015,Standard Class,GH-4665138,Greg Hansen,Consumer,Ras al Khaymah,Ra's Al Khaymah,United Arab Emirates,Western Asia,Asia Pacific,OFF-AR-3463,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",$77.26,8,0.7,-$82.58,4.08,Medium
AE-2015-GH4665138-42351,13-12-2015,19-12-2015,Standard Class,GH-4665138,Greg Hansen,Consumer,Ras al Khaymah,Ra's Al Khaymah,United Arab Emirates,Western Asia,Asia Pacific,OFF-BI-3246,Office Supplies,Binders,"Avery Binder Covers, Clear",$3.16,1,0.7,-$4.97,1.25,Medium
AE-2015-GH4665138-42351,13-12-2015,19-12-2015,Standard Class,GH-4665138,Greg Hansen,Consumer,Ras al Khaymah,Ra's Al Khaymah,United Arab Emirates,Western Asia,Asia Pacific,OFF-ST-4078,Office Supplies,Storage,"Eldon Lockers, Blue",$59.37,1,0.7,-$118.77,5.83,Medium
AE-2015-GH4665138-42351,13-12-2015,19-12-2015,Standard Class,GH-4665138,Greg Hansen,Consumer,Ras al Khaymah,Ra's Al Khaymah,United Arab Emirates,Western Asia,Asia Pacific,OFF-ST-5693,Office Supplies,Storage,"Rogers File Cart, Single Width",$42.49,1,0.7,-$62.33,2.24,Medium
AE-2015-GH4665138-42351,13-12-2015,19-12-2015,Standard Class,GH-4665138,Greg Hansen,Consumer,Ras al Khaymah,Ra's Al Khaymah,United Arab Emirates,Western Asia,Asia Pacific,TEC-PH-5253,Technology,Phones,"Motorola Headset, VoIP",$95.80,4,0.7,-$156.56,6.73,Medium
AE-2015-GH4665138-42351,13-12-2015,19-12-2015,Standard Class,GH-4665138,Greg Hansen,Consumer,Ras al Khaymah,Ra's Al Khaymah,United Arab Emirates,Western Asia,Asia Pacific,OFF-BI-3249,Office Supplies,Binders,"Avery Binder Covers, Recycled",$3.43,1,0.7,-$3.89,1.25,Medium
UP-2015-NG8430137-42351,13-12-2015,17-12-2015,Second Class,NG-8430137,Nathan Gelder,Consumer,Luhans'k,Luhans'k,Ukraine,Eastern Europe,Europe,FUR-TA-3440,Furniture,Tables,"Bevis Wood Table, Fully Assembled","$1,070.16",2,0.0,$321.00,116.69,High
UP-2015-NG8430137-42351,13-12-2015,17-12-2015,Second Class,NG-8430137,Nathan Gelder,Consumer,Luhans'k,Luhans'k,Ukraine,Eastern Europe,Europe,TEC-CO-3588,Technology,Copiers,"Brother Copy Machine, High-Speed",$524.58,2,0.0,$57.66,66.01,High
UP-2015-NG8430137-42351,13-12-2015,17-12-2015,Second Class,NG-8430137,Nathan Gelder,Consumer,Luhans'k,Luhans'k,Ukraine,Eastern Europe,Europe,TEC-PH-5831,Technology,Phones,"Samsung Office Telephone, VoIP",$65.31,1,0.0,$18.93,11.05,High
RS-2015-JA5970108-42351,13-12-2015,18-12-2015,Standard Class,JA-5970108,Joseph Airdo,Consumer,Magnitogorsk,Chelyabinsk,Russia,Eastern Europe,Europe,OFF-AR-6127,Office Supplies,Art,"Stanley Sketch Pad, Fluorescent",$45.69,1,0.0,$7.29,6.27,High
US-2015-JK1564098-42352,14-12-2015,20-12-2015,Standard Class,JK-1564098,Jim Kriz,Home Office,La Chorrera,Panama,Panama,Central America,LATAM,OFF-PA-3998,Office Supplies,Paper,"Eaton Message Books, 8.5 x 11",$29.66,3,0.4,-$0.04,1.816,Medium
IT-2015-EB1387064-42352,14-12-2015,19-12-2015,Standard Class,EB-1387064,Emily Burns,Consumer,Palermo,Sicily,Italy,Southern Europe,Europe,TEC-MA-5568,Technology,Machines,"Panasonic Phone, Red",$98.39,2,0.4,-$11.53,1.72,Medium
IT-2015-EB1387064-42352,14-12-2015,19-12-2015,Standard Class,EB-1387064,Emily Burns,Consumer,Palermo,Sicily,Italy,Southern Europe,Europe,FUR-BO-3895,Furniture,Bookcases,"Dania Corner Shelving, Pine",$493.68,4,0.0,$54.24,30.39,Medium
IN-2015-EM139607-42352,14-12-2015,19-12-2015,Second Class,EM-139607,Eric Murdock,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,OFF-AR-3459,Office Supplies,Art,"BIC Markers, Water Color",$106.60,4,0.1,$30.76,5.95,Medium
CA-2015-MW18220140-42352,14-12-2015,14-12-2015,Same Day,MW-182201404,Mitch Webber,Consumer,Seattle,Washington,United States,Western US,USCA,OFF-ST-6157,Office Supplies,Storage,Sterilite Officeware Hinged File Box,$31.44,3,0.0,$8.49,1.41,High
CA-2015-BP11095140-42352,14-12-2015,19-12-2015,Standard Class,BP-110951406,Bart Pistole,Corporate,New York City,New York,United States,Eastern US,USCA,FUR-BO-3621,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",$287.98,3,0.2,$7.20,17.81,Medium
CA-2015-EP13915140-42352,14-12-2015,19-12-2015,Standard Class,EP-139151404,Emily Phan,Consumer,San Francisco,California,United States,Western US,USCA,OFF-LA-3209,Office Supplies,Labels,Avery 49,$8.64,3,0.0,$4.23,1.57,Medium
CA-2015-EP13915140-42352,14-12-2015,19-12-2015,Standard Class,EP-139151404,Emily Phan,Consumer,San Francisco,California,United States,Western US,USCA,OFF-PA-6555,Office Supplies,Paper,Xerox 1996,$38.88,6,0.0,$18.66,3.8,Medium
CA-2015-EP13915140-42352,14-12-2015,19-12-2015,Standard Class,EP-139151404,Emily Phan,Consumer,San Francisco,California,United States,Western US,USCA,FUR-FU-4046,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",$201.04,8,0.0,$54.28,13.44,Medium
CA-2015-EP13915140-42352,14-12-2015,19-12-2015,Standard Class,EP-139151404,Emily Phan,Consumer,San Francisco,California,United States,Western US,USCA,OFF-PA-6532,Office Supplies,Paper,Xerox 1975,$12.96,2,0.0,$6.35,1.85,Medium
MX-2015-JW1522039-42353,15-12-2015,22-12-2015,Standard Class,JW-1522039,Jane Waco,Corporate,Santa Ana,Santa Ana,El Salvador,Central America,LATAM,TEC-AC-5217,Technology,Accessories,"Memorex Mouse, Erganomic",$51.96,3,0.0,$18.66,4.799,Medium
MX-2015-AT1043582-42353,15-12-2015,20-12-2015,Standard Class,AT-1043582,Alyssa Tate,Home Office,Tapachula,Chiapas,Mexico,Central America,LATAM,OFF-FA-6206,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",$21.18,3,0.0,$1.86,3.458,High
MX-2015-CC1247518-42353,15-12-2015,17-12-2015,Second Class,CC-1247518,Cindy Chapman,Consumer,Grajaú,Maranhão,Brazil,South America,LATAM,FUR-FU-3933,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack",$58.68,2,0.0,$15.84,12.826,Critical
MX-2015-CC1247518-42353,15-12-2015,17-12-2015,Second Class,CC-1247518,Cindy Chapman,Consumer,Grajaú,Maranhão,Brazil,South America,LATAM,TEC-PH-3151,Technology,Phones,"Apple Speaker Phone, Full Size",$498.36,6,0.0,$9.96,195.371,Critical
MX-2015-CC1247518-42353,15-12-2015,17-12-2015,Second Class,CC-1247518,Cindy Chapman,Consumer,Grajaú,Maranhão,Brazil,South America,LATAM,FUR-TA-5058,Furniture,Tables,"Lesro Conference Table, Fully Assembled",$458.16,1,0.2,$57.26,100.104,Critical
MX-2015-AB1001539-42353,15-12-2015,19-12-2015,Standard Class,AB-1001539,Aaron Bergman,Consumer,Apopa,San Salvador,El Salvador,Central America,LATAM,OFF-SU-2966,Office Supplies,Supplies,"Acme Box Cutter, High Speed",$151.20,6,0.0,$75.60,10.786,Medium
MX-2015-AB1001539-42353,15-12-2015,19-12-2015,Standard Class,AB-1001539,Aaron Bergman,Consumer,Apopa,San Salvador,El Salvador,Central America,LATAM,FUR-CH-5379,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",$610.60,2,0.0,$238.12,57.833,Medium
US-2015-RM1975036-42353,15-12-2015,21-12-2015,Standard Class,RM-1975036,Roland Murray,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean,LATAM,FUR-BO-5954,Furniture,Bookcases,"Sauder Corner Shelving, Pine",$178.38,3,0.4,-$53.52,10.737,Medium
MX-2015-MG1820582-42353,15-12-2015,19-12-2015,Second Class,MG-1820582,Mitch Gastineau,Corporate,Tlalnepantla,México,Mexico,Central America,LATAM,OFF-BI-4812,Office Supplies,Binders,"Ibico Binder, Durable",$33.96,3,0.0,$9.48,5.976,High
MX-2015-MG1820582-42353,15-12-2015,19-12-2015,Second Class,MG-1820582,Mitch Gastineau,Corporate,Tlalnepantla,México,Mexico,Central America,LATAM,TEC-PH-3133,Technology,Phones,"Apple Headset, Full Size",$248.50,5,0.0,$111.80,33.163,High
US-2015-SG208905-42353,15-12-2015,19-12-2015,Standard Class,SG-208905,Susan Gilcrest,Corporate,Buenos Aires,Buenos Aires,Argentina,South America,LATAM,OFF-ST-5686,Office Supplies,Storage,"Rogers Box, Blue",$19.18,2,0.4,-$0.02,1.295,High
US-2015-SG208905-42353,15-12-2015,19-12-2015,Standard Class,SG-208905,Susan Gilcrest,Corporate,Buenos Aires,Buenos Aires,Argentina,South America,LATAM,FUR-CH-4544,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable",$179.50,3,0.4,-$12.02,41.136,High
US-2015-SG208905-42353,15-12-2015,19-12-2015,Standard Class,SG-208905,Susan Gilcrest,Corporate,Buenos Aires,Buenos Aires,Argentina,South America,LATAM,FUR-TA-4690,Furniture,Tables,"Hon Round Table, Fully Assembled",$413.90,4,0.7,-$551.94,74.397,High
MX-2015-SP2054582-42353,15-12-2015,19-12-2015,Standard Class,SP-2054582,Sibella Parks,Corporate,Querétaro,Querétaro,Mexico,Central America,LATAM,OFF-AR-5923,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",$174.06,9,0.0,$50.40,14.525,Medium
MX-2015-SP2054582-42353,15-12-2015,19-12-2015,Standard Class,SP-2054582,Sibella Parks,Corporate,Querétaro,Querétaro,Mexico,Central America,LATAM,FUR-BO-5942,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Pine",$179.23,2,0.2,-$42.57,11.252,Medium
ES-2015-MV1748545-42353,15-12-2015,19-12-2015,Standard Class,MV-1748545,Mark Van Huff,Consumer,Avon,Ile-de-France,France,Western Europe,Europe,OFF-FA-3073,Office Supplies,Fasteners,"Advantus Thumb Tacks, Assorted Sizes",$22.08,2,0.0,$3.30,1.75,Medium
ES-2015-BG1174045-42353,15-12-2015,21-12-2015,Standard Class,BG-1174045,Bruce Geld,Consumer,Montpellier,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,FUR-FU-5734,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",$122.22,7,0.0,$58.59,9.12,Medium
ES-2015-BG1174045-42353,15-12-2015,21-12-2015,Standard Class,BG-1174045,Bruce Geld,Consumer,Montpellier,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,OFF-AR-3552,Office Supplies,Art,"Boston Sketch Pad, Blue",$48.60,1,0.0,$20.88,1.81,Medium
IT-2015-RB1970562-42353,15-12-2015,17-12-2015,First Class,RB-1970562,Roger Barcio,Home Office,Dublin,Dublin,Ireland,Northern Europe,Europe,OFF-PA-3998,Office Supplies,Paper,"Eaton Message Books, 8.5 x 11",$37.08,3,0.5,-$4.50,1.8,Medium
ES-2015-AW1084048-42353,15-12-2015,19-12-2015,Standard Class,AW-1084048,Anthony Witt,Consumer,Hamburg,Hamburg,Germany,Western Europe,Europe,OFF-EN-3657,Office Supplies,Envelopes,"Cameo Clasp Envelope, Recycled",$24.93,3,0.0,$1.98,3.88,High
ES-2015-AW1084048-42353,15-12-2015,19-12-2015,Standard Class,AW-1084048,Anthony Witt,Consumer,Hamburg,Hamburg,Germany,Western Europe,Europe,TEC-AC-3391,Technology,Accessories,"Belkin Memory Card, USB",$115.02,1,0.0,$0.00,19.18,High
ES-2015-AW1084048-42353,15-12-2015,19-12-2015,Standard Class,AW-1084048,Anthony Witt,Consumer,Hamburg,Hamburg,Germany,Western Europe,Europe,OFF-AR-3555,Office Supplies,Art,"Boston Sketch Pad, Water Color",$155.34,3,0.0,$4.59,13.74,High
ES-2015-AW1084048-42353,15-12-2015,19-12-2015,Standard Class,AW-1084048,Anthony Witt,Consumer,Hamburg,Hamburg,Germany,Western Europe,Europe,OFF-AR-5911,Office Supplies,Art,"Sanford Highlighters, Easy-Erase",$32.04,2,0.0,$1.26,4.36,High
ES-2015-AW1084048-42353,15-12-2015,19-12-2015,Standard Class,AW-1084048,Anthony Witt,Consumer,Hamburg,Hamburg,Germany,Western Europe,Europe,OFF-PA-6612,Office Supplies,Paper,"Xerox Memo Slips, Recycled",$53.76,4,0.0,$8.04,4.28,High
ES-2015-AW1084048-42353,15-12-2015,19-12-2015,Standard Class,AW-1084048,Anthony Witt,Consumer,Hamburg,Hamburg,Germany,Western Europe,Europe,TEC-PH-5355,Technology,Phones,"Nokia Smart Phone, Full Size","$1,272.12",2,0.0,$546.96,187.69,High
ES-2015-AW1084048-42353,15-12-2015,19-12-2015,Standard Class,AW-1084048,Anthony Witt,Consumer,Hamburg,Hamburg,Germany,Western Europe,Europe,OFF-BI-2913,Office Supplies,Binders,"Acco Hole Reinforcements, Durable",$40.80,5,0.0,$19.05,3.9,High
ES-2015-AW1084048-42353,15-12-2015,19-12-2015,Standard Class,AW-1084048,Anthony Witt,Consumer,Hamburg,Hamburg,Germany,Western Europe,Europe,OFF-SU-4137,Office Supplies,Supplies,"Elite Trimmer, Serrated",$76.74,2,0.0,$36.06,9.04,High
ES-2015-AW1084048-42353,15-12-2015,19-12-2015,Standard Class,AW-1084048,Anthony Witt,Consumer,Hamburg,Hamburg,Germany,Western Europe,Europe,OFF-AR-3492,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Easy-Erase",$167.58,6,0.0,$18.36,12.58,High
ES-2015-AW1084048-42353,15-12-2015,19-12-2015,Standard Class,AW-1084048,Anthony Witt,Consumer,Hamburg,Hamburg,Germany,Western Europe,Europe,OFF-AR-3459,Office Supplies,Art,"BIC Markers, Water Color",$59.22,2,0.0,$20.70,1.57,High
ES-2015-AW1084048-42353,15-12-2015,19-12-2015,Standard Class,AW-1084048,Anthony Witt,Consumer,Hamburg,Hamburg,Germany,Western Europe,Europe,OFF-BI-6372,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Recycled",$255.15,9,0.0,$76.41,23.56,High
IT-2015-SC20230124-42353,15-12-2015,21-12-2015,Standard Class,SC-20230124,Scot Coram,Corporate,Solna,Stockholm,Sweden,Northern Europe,Europe,OFF-BI-3255,Office Supplies,Binders,"Avery Binding Machine, Clear",$313.95,13,0.5,-$238.68,27.42,Low
IT-2015-CC1267045-42353,15-12-2015,17-12-2015,Second Class,CC-1267045,Craig Carreira,Consumer,Oyonnax,Auvergne-Rhône-Alpes,France,Western Europe,Europe,TEC-AC-5203,Technology,Accessories,"Memorex Memory Card, Bluetooth",$306.81,3,0.0,$64.35,74.58,Critical
ES-2015-EM1396048-42353,15-12-2015,19-12-2015,Standard Class,EM-1396048,Eric Murdock,Consumer,Hanover,Lower Saxony,Germany,Western Europe,Europe,OFF-AR-3449,Office Supplies,Art,"BIC Canvas, Fluorescent",$54.96,2,0.5,-$16.50,3.24,Medium
ES-2015-EM1396048-42353,15-12-2015,19-12-2015,Standard Class,EM-1396048,Eric Murdock,Consumer,Hanover,Lower Saxony,Germany,Western Europe,Europe,OFF-FA-6202,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",$12.38,3,0.5,-$1.76,1.97,Medium
ES-2015-BG1174045-42353,15-12-2015,17-12-2015,Second Class,BG-1174045,Bruce Geld,Consumer,Rennes,Brittany,France,Western Europe,Europe,FUR-FU-3032,Furniture,Furnishings,"Advantus Frame, Black",$666.72,6,0.0,$133.20,125.29,Critical
ES-2015-BG1174045-42353,15-12-2015,17-12-2015,Second Class,BG-1174045,Bruce Geld,Consumer,Rennes,Brittany,France,Western Europe,Europe,OFF-BI-2902,Office Supplies,Binders,"Acco Binding Machine, Recycled",$308.70,6,0.0,$77.04,89.02,Critical
ES-2015-BG1174045-42353,15-12-2015,17-12-2015,Second Class,BG-1174045,Bruce Geld,Consumer,Rennes,Brittany,France,Western Europe,Europe,OFF-AR-6122,Office Supplies,Art,"Stanley Pens, Easy-Erase",$41.28,4,0.0,$18.12,14.15,Critical
ES-2015-BG1174045-42353,15-12-2015,17-12-2015,Second Class,BG-1174045,Bruce Geld,Consumer,Rennes,Brittany,France,Western Europe,Europe,OFF-ST-6281,Office Supplies,Storage,"Tenex Trays, Blue",$48.79,1,0.1,$5.95,18.58,Critical
ES-2015-KA1652545-42353,15-12-2015,19-12-2015,Standard Class,KA-1652545,Kelly Andreada,Consumer,Reims,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe,FUR-CH-5378,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable","$1,473.41",8,0.6,"-$1,694.59",93.64,High
ES-2015-KA1652545-42353,15-12-2015,19-12-2015,Standard Class,KA-1652545,Kelly Andreada,Consumer,Reims,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe,FUR-FU-6238,Furniture,Furnishings,"Tenex Clock, Durable",$70.92,3,0.5,-$8.55,5.2,High
ES-2015-KA1652545-42353,15-12-2015,19-12-2015,Standard Class,KA-1652545,Kelly Andreada,Consumer,Reims,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe,OFF-LA-3312,Office Supplies,Labels,"Avery Removable Labels, Alphabetical",$15.84,3,0.5,-$9.90,2.48,High
IN-2015-SV2093559-42353,15-12-2015,19-12-2015,Standard Class,SV-2093559,Susan Vittorini,Consumer,Surabaya,Jawa Timur,Indonesia,Southeastern Asia,Asia Pacific,FUR-BO-5785,Furniture,Bookcases,"Safco Library with Doors, Metal","$2,534.02",7,0.07,$136.24,163.3,Medium
IN-2015-SV2093559-42353,15-12-2015,19-12-2015,Standard Class,SV-2093559,Susan Vittorini,Consumer,Surabaya,Jawa Timur,Indonesia,Southeastern Asia,Asia Pacific,OFF-AR-3534,Office Supplies,Art,"Boston Highlighters, Water Color",$32.19,2,0.27,-$8.43,1.79,Medium
IN-2015-DB1306027-42353,15-12-2015,17-12-2015,Second Class,DB-1306027,Dave Brooks,Consumer,Mianyang,Sichuan,China,Eastern Asia,Asia Pacific,TEC-PH-5263,Technology,Phones,"Motorola Signal Booster, Cordless","$2,043.72",14,0.0,$756.00,321.36,High
IN-2015-CC126107-42353,15-12-2015,20-12-2015,Standard Class,CC-126107,Corey Catlett,Corporate,Melbourne,Victoria,Australia,Oceania,Asia Pacific,FUR-CH-5453,Furniture,Chairs,"Office Star Steel Folding Chair, Set of Two",$591.95,7,0.1,$216.89,100.22,High
IN-2015-EM1406558-42353,15-12-2015,19-12-2015,Standard Class,EM-1406558,Erin Mull,Consumer,Vadodara,Gujarat,India,Southern Asia,Asia Pacific,TEC-AC-5887,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth",$110.70,2,0.0,$12.12,15.11,High
IN-2015-EM1406558-42353,15-12-2015,19-12-2015,Standard Class,EM-1406558,Erin Mull,Consumer,Vadodara,Gujarat,India,Southern Asia,Asia Pacific,OFF-BI-4810,Office Supplies,Binders,"Ibico Binder Covers, Recycled",$112.08,8,0.0,$4.32,10.2,High
IN-2015-EM1406558-42353,15-12-2015,19-12-2015,Standard Class,EM-1406558,Erin Mull,Consumer,Vadodara,Gujarat,India,Southern Asia,Asia Pacific,OFF-SU-4133,Office Supplies,Supplies,"Elite Shears, Serrated",$393.39,9,0.0,$145.53,32.71,High
IN-2015-DB132107-42353,15-12-2015,16-12-2015,First Class,DB-132107,Dean Braden,Consumer,Bendigo,Victoria,Australia,Oceania,Asia Pacific,FUR-FU-3942,Furniture,Furnishings,"Deflect-O Frame, Durable",$481.82,5,0.1,$176.57,55.3,Critical
ID-2015-MW18235102-42353,15-12-2015,19-12-2015,Standard Class,MW-18235102,Mitch Willingham,Corporate,Manila,National Capital,Philippines,Southeastern Asia,Asia Pacific,OFF-SU-2977,Office Supplies,Supplies,"Acme Letter Opener, Easy Grip",$52.52,3,0.45,-$3.82,2.98,Medium
IN-2015-KH1633027-42353,15-12-2015,19-12-2015,Second Class,KH-1633027,Katharine Harms,Corporate,Shenzhen,Guangdong,China,Eastern Asia,Asia Pacific,FUR-BO-3901,Furniture,Bookcases,"Dania Library with Doors, Metal",$361.86,1,0.0,$10.83,35.59,High
CA-2015-MP18175140-42353,15-12-2015,19-12-2015,Standard Class,MP-181751404,Mike Pelletier,Home Office,San Diego,California,United States,Western US,USCA,FUR-FU-4022,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",$26.25,3,0.0,$11.03,3.65,High
CA-2015-MP18175140-42353,15-12-2015,19-12-2015,Standard Class,MP-181751404,Mike Pelletier,Home Office,San Diego,California,United States,Western US,USCA,OFF-BI-6387,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",$64.96,14,0.2,$22.74,5.32,High
CA-2015-MP18175140-42353,15-12-2015,19-12-2015,Standard Class,MP-181751404,Mike Pelletier,Home Office,San Diego,California,United States,Western US,USCA,OFF-EN-2848,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",$43.70,5,0.0,$20.54,7.57,High
CA-2015-GM14455140-42353,15-12-2015,21-12-2015,Standard Class,GM-144551402,Gary Mitchum,Home Office,Chicago,Illinois,United States,Central US,USCA,TEC-AC-4935,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,$227.98,3,0.2,$28.50,11.96,Medium
CA-2015-GM14455140-42353,15-12-2015,21-12-2015,Standard Class,GM-144551402,Gary Mitchum,Home Office,Chicago,Illinois,United States,Central US,USCA,TEC-PH-5828,Technology,Phones,Samsung HM1900 Bluetooth Headset,$52.68,3,0.2,$19.76,1.36,Medium
CA-2015-GM14455140-42353,15-12-2015,21-12-2015,Standard Class,GM-144551402,Gary Mitchum,Home Office,Chicago,Illinois,United States,Central US,USCA,FUR-FU-5172,Furniture,Furnishings,"Master Caster Door Stop, Gray",$2.03,1,0.6,-$1.32,1.1,Medium
CA-2015-KL16555140-42353,15-12-2015,21-12-2015,Standard Class,KL-165551408,Kelly Lampkin,Corporate,Fayetteville,Arkansas,United States,Southern US,USCA,TEC-AC-5237,Technology,Accessories,Microsoft Sculpt Comfort Mouse,$159.80,4,0.0,$70.31,25.83,Low
CA-2015-KL16555140-42353,15-12-2015,21-12-2015,Standard Class,KL-165551408,Kelly Lampkin,Corporate,Fayetteville,Arkansas,United States,Southern US,USCA,TEC-AC-4945,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,$44.75,5,0.0,$8.50,7.06,Low
