Order ID,31-12-2010,Ship Date,Ship Mode,EM-14139,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
US-2011-102281,10-04-2011,10-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Blumenau,Santa Catarina,Brazil,,LATAM,South,FUR-TA-10003371,Furniture,Tables,"Chromcraft Training Table, Adjustable Height",38.144,1,0.8,-87.736,1.53,Medium
US-2011-102281,10-04-2011,10-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Blumenau,Santa Catarina,Brazil,,LATAM,South,OFF-FA-10004112,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack",7.872,3,0.6,-4.368,0.11,Medium
US-2011-102281,10-04-2011,10-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Blumenau,Santa Catarina,Brazil,,LATAM,South,OFF-ST-10000035,Office Supplies,Storage,"Tenex Folders, Industrial",18.96,3,0.6,-27.54,1.61,Medium
US-2011-102281,10-04-2011,10-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Blumenau,Santa Catarina,Brazil,,LATAM,South,TEC-MA-10003361,Technology,Machines,"Konica Printer, Red",211.992,3,0.6,-132.528,9.24,Medium
US-2011-102281,10-04-2011,10-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Blumenau,Santa Catarina,Brazil,,LATAM,South,TEC-PH-10002387,Technology,Phones,"Motorola Signal Booster, Cordless",77.856,2,0.6,-33.104,6.71,Medium
MX-2011-122049,10-04-2011,10-04-2011,Same Day,MO-17800,Meg O'Connel,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,OFF-FA-10004186,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",28.992,4,0.2,8.272,0.38,Medium
MX-2011-141376,10-04-2011,10-10-2011,Standard Class,RB-19795,Ross Baird,Home Office,Izúcar de Matamoros,Puebla,Mexico,,LATAM,North,OFF-PA-10003774,Office Supplies,Paper,"Enermax Computer Printout Paper, Recycled",56.76,3,0,24.96,1.36,Medium
MX-2011-168165,10-04-2011,10-09-2011,Standard Class,AH-10465,Amy Hunt,Consumer,Soyapango,San Salvador,El Salvador,,LATAM,Central,OFF-SU-10000085,Office Supplies,Supplies,"Kleencut Trimmer, Steel",54.44,2,0,20.12,4.19,Medium
MX-2011-151687,10-04-2011,10-08-2011,Standard Class,VM-21835,Vivian Mathis,Consumer,Villa Nueva,Guatemala,Guatemala,,LATAM,Central,OFF-AR-10002535,Office Supplies,Art,"Stanley Markers, Water Color",16.92,1,0,4.38,0.5,High
MX-2011-151687,10-04-2011,10-08-2011,Standard Class,VM-21835,Vivian Mathis,Consumer,Villa Nueva,Guatemala,Guatemala,,LATAM,Central,OFF-FA-10001871,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",10.76,1,0,1.5,1.27,High
MX-2011-151687,10-04-2011,10-08-2011,Standard Class,VM-21835,Vivian Mathis,Consumer,Villa Nueva,Guatemala,Guatemala,,LATAM,Central,TEC-AC-10004853,Technology,Accessories,"Logitech Memory Card, Programmable",279.68,4,0,25.12,30.51,High
ES-2011-3592923,10-04-2011,10-11-2011,Standard Class,JJ-15760,Joel Jenkins,Home Office,Montreuil,Ile-de-France,France,,EU,Central,TEC-MA-10003261,Technology,Machines,"Panasonic Phone, Durable",361.08,5,0.15,131.58,0.82,Medium
ES-2011-3592923,10-04-2011,10-11-2011,Standard Class,JJ-15760,Joel Jenkins,Home Office,Montreuil,Ile-de-France,France,,EU,Central,OFF-SU-10000343,Office Supplies,Supplies,"Stiletto Trimmer, Serrated",276.15,7,0,16.38,27.28,Medium
ES-2011-3592923,10-04-2011,10-11-2011,Standard Class,JJ-15760,Joel Jenkins,Home Office,Montreuil,Ile-de-France,France,,EU,Central,OFF-AR-10003217,Office Supplies,Art,"Sanford Highlighters, Fluorescent",85.05,5,0,35.7,3.91,Medium
ES-2011-3592923,10-04-2011,10-11-2011,Standard Class,JJ-15760,Joel Jenkins,Home Office,Montreuil,Ile-de-France,France,,EU,Central,TEC-CO-10002796,Technology,Copiers,"Canon Wireless Fax, Color",1292.34,4,0.15,-136.86,133.86,Medium
ES-2011-3592923,10-04-2011,10-11-2011,Standard Class,JJ-15760,Joel Jenkins,Home Office,Montreuil,Ile-de-France,France,,EU,Central,FUR-FU-10000972,Furniture,Furnishings,"Rubbermaid Clock, Erganomic",292.68,6,0,146.34,19.42,Medium
ES-2011-3592923,10-04-2011,10-11-2011,Standard Class,JJ-15760,Joel Jenkins,Home Office,Montreuil,Ile-de-France,France,,EU,Central,TEC-PH-10002018,Technology,Phones,"Samsung Audio Dock, VoIP",567.528,4,0.15,73.368,40.08,Medium
ES-2011-3592923,10-04-2011,10-11-2011,Standard Class,JJ-15760,Joel Jenkins,Home Office,Montreuil,Ile-de-France,France,,EU,Central,OFF-AP-10004665,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Red",76.788,2,0.1,1.668,5.72,Medium
ID-2011-19512,10-04-2011,10-06-2011,Second Class,BF-10975,Barbara Fisher,Corporate,Suwon,Gyeonggi,South Korea,,APAC,North Asia,OFF-PA-10002771,Office Supplies,Paper,"Xerox Computer Printout Paper, Premium",105.36,8,0.5,-6.48,10.59,High
IN-2011-72411,10-04-2011,10-09-2011,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Dewas,Madhya Pradesh,India,,APAC,Central Asia,OFF-SU-10004575,Office Supplies,Supplies,"Fiskars Letter Opener, Steel",49.26,2,0,4.92,0.6,Medium
IN-2011-63073,10-04-2011,10-05-2011,First Class,AJ-10945,Ashley Jarboe,Consumer,Tianjin,Tianjin,China,,APAC,North Asia,FUR-FU-10001507,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack",37.8,2,0,11.7,3.9,High
IN-2011-62891,10-04-2011,10-06-2011,Second Class,BF-11215,Benjamin Farhat,Home Office,Cirebon,Jawa Barat,Indonesia,,APAC,Southeast Asia,FUR-BO-10001598,Furniture,Bookcases,"Bush Corner Shelving, Pine",349.6986,3,0.07,142.8786,33.1,Medium
IN-2011-62891,10-04-2011,10-06-2011,Second Class,BF-11215,Benjamin Farhat,Home Office,Cirebon,Jawa Barat,Indonesia,,APAC,Southeast Asia,OFF-ST-10001719,Office Supplies,Storage,"Tenex Trays, Industrial",272.3562,6,0.17,-46.0638,7.13,Medium
CA-2011-153479,10-04-2011,10-08-2011,Standard Class,DF-13135,David Flashing,Consumer,Vallejo,California,United States,94591,US,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,14.45,5,0,6.7915,1.41,High
CA-2011-153479,10-04-2011,10-08-2011,Standard Class,DF-13135,David Flashing,Consumer,Vallejo,California,United States,94591,US,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,95.648,2,0.2,31.0856,18.81,High
CA-2011-102085,10-04-2011,10-09-2011,Standard Class,JD-16015,Joy Daniels,Consumer,Seattle,Washington,United States,98115,US,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,4,0,13.7428,1.04,Medium
CA-2011-166891,10-04-2011,10-06-2011,First Class,CC-12220,Chris Cortes,Consumer,New York City,New York,United States,10024,US,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,-6.549,214.81,Critical
CM-2011-110,10-04-2011,10-10-2011,Standard Class,AG-270,Alejandro Grove,Consumer,Bertoua,Est,Cameroon,,Africa,Africa,TEC-CAN-10002879,Technology,Copiers,"Canon Copy Machine, High-Speed",520.68,2,0,93.72,30.83,Medium
CM-2011-110,10-04-2011,10-10-2011,Standard Class,AG-270,Alejandro Grove,Consumer,Bertoua,Est,Cameroon,,Africa,Africa,OFF-CAR-10002031,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable",30.3,1,0,13.92,2.57,Medium
EZ-2011-7050,10-04-2011,10-08-2011,Standard Class,CM-2445,Chuck Magee,Consumer,Hradec Kralove,Hradec Kralove,Czech Republic,,EMEA,EMEA,FUR-RUB-10003724,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",879.6,8,0,96.72,101.23,High
MX-2011-165106,11-04-2011,11-07-2011,Second Class,JL-15835,John Lee,Consumer,Soyapango,San Salvador,El Salvador,,LATAM,Central,FUR-CH-10004277,Furniture,Chairs,"SAFCO Swivel Stool, Black",331.02,3,0,0,28.52,Medium
MX-2011-165106,11-04-2011,11-07-2011,Second Class,JL-15835,John Lee,Consumer,Soyapango,San Salvador,El Salvador,,LATAM,Central,OFF-AP-10004627,Office Supplies,Appliances,"Hamilton Beach Stove, Silver",1086.18,3,0,32.58,55.81,Medium
MX-2011-165106,11-04-2011,11-07-2011,Second Class,JL-15835,John Lee,Consumer,Soyapango,San Salvador,El Salvador,,LATAM,Central,FUR-FU-10003384,Furniture,Furnishings,"Advantus Photo Frame, Duo Pack",141.44,4,0,67.84,19.47,Medium
MX-2011-157539,11-04-2011,11-10-2011,Standard Class,Dp-13240,Dean percer,Home Office,Panama City,Panama,Panama,,LATAM,Central,OFF-AR-10001812,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",19.488,2,0.4,2.568,1.49,Medium
MX-2011-103898,11-04-2011,11-08-2011,Standard Class,DS-13180,David Smith,Corporate,São Paulo,São Paulo,Brazil,,LATAM,South,OFF-EN-10004183,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",36.72,3,0,2.52,2.01,Medium
MX-2011-103898,11-04-2011,11-08-2011,Standard Class,DS-13180,David Smith,Corporate,São Paulo,São Paulo,Brazil,,LATAM,South,OFF-FA-10001337,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",20.96,4,0,9.6,2.3,Medium
MX-2011-120586,11-04-2011,11-09-2011,Standard Class,MK-17905,Michael Kennedy,Corporate,San Salvador,San Salvador,El Salvador,,LATAM,Central,FUR-CH-10002727,Furniture,Chairs,"SAFCO Bag Chairs, Set of Two",137.84,4,0,67.52,8.78,Medium
MX-2011-106985,11-04-2011,11-06-2011,Second Class,CS-11845,Cari Sayre,Corporate,Oruro,Oruro,Bolivia,,LATAM,South,OFF-AP-10004646,Office Supplies,Appliances,"Hoover Refrigerator, Black",1401.84,4,0,126.16,210.64,High
MX-2011-115686,11-04-2011,11-08-2011,Standard Class,FM-14290,Frank Merwin,Home Office,Spanish Town,Saint Catherine,Jamaica,,LATAM,Caribbean,OFF-LA-10000633,Office Supplies,Labels,"Novimex File Folder Labels, Laser Printer Compatible",27.5,5,0,0.8,2.69,High
MX-2011-115686,11-04-2011,11-08-2011,Standard Class,FM-14290,Frank Merwin,Home Office,Spanish Town,Saint Catherine,Jamaica,,LATAM,Caribbean,FUR-BO-10000728,Furniture,Bookcases,"Ikea Classic Bookcase, Mobile",1380.9,5,0,303.7,261.26,High
MX-2011-115686,11-04-2011,11-08-2011,Standard Class,FM-14290,Frank Merwin,Home Office,Spanish Town,Saint Catherine,Jamaica,,LATAM,Caribbean,FUR-FU-10002387,Furniture,Furnishings,"Rubbermaid Photo Frame, Durable",130.08,4,0,57.2,23.14,High
ES-2011-3911616,11-04-2011,11-09-2011,Second Class,MM-18055,Michelle Moray,Consumer,Tarragona,Catalonia,Spain,,EU,South,OFF-SU-10003739,Office Supplies,Supplies,"Elite Box Cutter, Steel",102.87,3,0,40.05,9.43,Medium
ES-2011-3911616,11-04-2011,11-09-2011,Second Class,MM-18055,Michelle Moray,Consumer,Tarragona,Catalonia,Spain,,EU,South,OFF-ST-10000648,Office Supplies,Storage,"Eldon File Cart, Industrial",230.202,2,0.1,5.082,32.56,Medium
ES-2011-1808201,11-04-2011,11-06-2011,Second Class,HK-14890,Heather Kirkland,Corporate,Drancy,Ile-de-France,France,,EU,Central,TEC-MA-10003812,Technology,Machines,"Panasonic Printer, Wireless",226.5165,1,0.15,26.6265,29.61,Critical
ES-2011-1808201,11-04-2011,11-06-2011,Second Class,HK-14890,Heather Kirkland,Corporate,Drancy,Ile-de-France,France,,EU,Central,TEC-MA-10004655,Technology,Machines,"Konica Receipt Printer, White",820.488,8,0.15,183.288,246.09,Critical
ES-2011-5921152,11-04-2011,11-08-2011,Standard Class,NF-18385,Natalie Fritzler,Consumer,Hildesheim,Lower Saxony,Germany,,EU,Central,FUR-CH-10002574,Furniture,Chairs,"Office Star Chairmat, Black",171.153,3,0.1,34.173,9.46,Medium
ES-2011-5921152,11-04-2011,11-08-2011,Standard Class,NF-18385,Natalie Fritzler,Consumer,Hildesheim,Lower Saxony,Germany,,EU,Central,OFF-LA-10004332,Office Supplies,Labels,"Novimex File Folder Labels, Adjustable",55.35,9,0,11.07,3.14,Medium
IT-2011-1802563,11-04-2011,11-09-2011,Second Class,AA-10645,Anna Andreadi,Consumer,Birmingham,England,United Kingdom,,EU,North,OFF-EN-10004303,Office Supplies,Envelopes,"Jiffy Mailers, Recycled",125.895,7,0.5,-75.705,11.81,High
IT-2011-1802563,11-04-2011,11-09-2011,Second Class,AA-10645,Anna Andreadi,Consumer,Birmingham,England,United Kingdom,,EU,North,OFF-FA-10000010,Office Supplies,Fasteners,"OIC Staples, Metal",17.19,3,0.5,-3.15,3.27,High
ES-2011-3106999,11-04-2011,11-09-2011,Standard Class,PM-18940,Paul MacIntyre,Consumer,Wolverhampton,England,United Kingdom,,EU,North,OFF-BI-10003708,Office Supplies,Binders,"Avery Binder, Economy",25.8,2,0,10.02,1.54,Medium
ES-2011-3106999,11-04-2011,11-09-2011,Standard Class,PM-18940,Paul MacIntyre,Consumer,Wolverhampton,England,United Kingdom,,EU,North,FUR-BO-10000265,Furniture,Bookcases,"Bush Floating Shelf Set, Pine",1035.72,6,0,320.94,91.87,Medium
ES-2011-5506008,11-04-2011,11-06-2011,Second Class,MH-17455,Mark Hamilton,Consumer,Cinisello Balsamo,Lombardy,Italy,,EU,South,OFF-SU-10001909,Office Supplies,Supplies,"Fiskars Scissors, Steel",45.12,2,0,22.08,14.6,Critical
ES-2011-4946017,11-04-2011,11-04-2011,Same Day,DB-13615,Doug Bickford,Consumer,Munich,Bavaria,Germany,,EU,Central,OFF-BI-10003058,Office Supplies,Binders,"Acco Binder Covers, Economy",79.92,6,0,32.76,9.47,High
ES-2011-3360339,11-04-2011,11-06-2011,First Class,JO-15145,Jack O'Briant,Corporate,Latina,Lazio,Italy,,EU,South,TEC-AC-10004791,Technology,Accessories,"Belkin Keyboard, USB",252.27,3,0,17.64,29.95,High
ES-2011-3360339,11-04-2011,11-06-2011,First Class,JO-15145,Jack O'Briant,Corporate,Latina,Lazio,Italy,,EU,South,OFF-ST-10001426,Office Supplies,Storage,"Eldon Folders, Single Width",30.618,3,0.4,3.528,5.19,High
ES-2011-3360339,11-04-2011,11-06-2011,First Class,JO-15145,Jack O'Briant,Corporate,Latina,Lazio,Italy,,EU,South,OFF-LA-10000648,Office Supplies,Labels,"Harbour Creations Round Labels, Alphabetical",13.14,2,0,5.22,3.48,High
ES-2011-3360339,11-04-2011,11-06-2011,First Class,JO-15145,Jack O'Briant,Corporate,Latina,Lazio,Italy,,EU,South,OFF-LA-10003390,Office Supplies,Labels,"Harbour Creations File Folder Labels, 5000 Label Set",18.24,2,0,3.96,0.62,High
ID-2011-59293,11-04-2011,11-06-2011,Second Class,JD-16015,Joy Daniels,Consumer,Manila,National Capital,Philippines,,APAC,Southeast Asia,TEC-AC-10001639,Technology,Accessories,"Belkin Flash Drive, Erganomic",65.5875,3,0.45,-32.2425,7.79,High
ID-2011-59293,11-04-2011,11-06-2011,Second Class,JD-16015,Joy Daniels,Consumer,Manila,National Capital,Philippines,,APAC,Southeast Asia,FUR-CH-10004312,Furniture,Chairs,"Hon Bag Chairs, Set of Two",248.85,7,0.25,-3.36,28.46,High
ID-2011-59293,11-04-2011,11-06-2011,Second Class,JD-16015,Joy Daniels,Consumer,Manila,National Capital,Philippines,,APAC,Southeast Asia,FUR-TA-10003003,Furniture,Tables,"Lesro Wood Table, Rectangular",1046.25,5,0.55,-976.5,163.02,High
IN-2011-50613,11-04-2011,11-09-2011,Second Class,JK-15325,Jason Klamczynski,Corporate,Jiangyou,Sichuan,China,,APAC,North Asia,TEC-CO-10000560,Technology,Copiers,"Hewlett Ink, High-Speed",1028.16,7,0,20.37,77.63,Medium
IN-2011-50613,11-04-2011,11-09-2011,Second Class,JK-15325,Jason Klamczynski,Corporate,Jiangyou,Sichuan,China,,APAC,North Asia,OFF-SU-10000707,Office Supplies,Supplies,"Stiletto Shears, Serrated",134.37,3,0,57.69,9.6,Medium
IN-2011-50613,11-04-2011,11-09-2011,Second Class,JK-15325,Jason Klamczynski,Corporate,Jiangyou,Sichuan,China,,APAC,North Asia,OFF-ST-10003334,Office Supplies,Storage,"Smead Trays, Wire Frame",237.75,5,0,42.75,16.22,Medium
CA-2011-164973,11-04-2011,11-09-2011,Standard Class,NM-18445,Nathan Mautz,Home Office,New York City,New York,United States,10024,US,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1,24.1568,13.66,High
CA-2011-164973,11-04-2011,11-09-2011,Standard Class,NM-18445,Nathan Mautz,Home Office,New York City,New York,United States,10024,US,East,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0,1995.99,276.89,High
CA-2011-164973,11-04-2011,11-09-2011,Standard Class,NM-18445,Nathan Mautz,Home Office,New York City,New York,United States,10024,US,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,275.94,6,0,80.0226,57.31,High
CA-2011-164973,11-04-2011,11-09-2011,Standard Class,NM-18445,Nathan Mautz,Home Office,New York City,New York,United States,10024,US,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,4,0,129.6,41.89,High
CA-2011-164973,11-04-2011,11-09-2011,Standard Class,NM-18445,Nathan Mautz,Home Office,New York City,New York,United States,10024,US,East,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0,13.071,3.64,High
CA-2011-121286,11-04-2011,11-08-2011,Second Class,ON-18715,Odella Nelson,Corporate,Cary,North Carolina,United States,27511,US,South,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376,3,0.2,2.7222,0.64,Medium
CA-2011-121286,11-04-2011,11-08-2011,Second Class,ON-18715,Odella Nelson,Corporate,Cary,North Carolina,United States,27511,US,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,5,0.2,5.096,2.82,Medium
CA-2011-149244,11-04-2011,11-08-2011,Standard Class,MS-17530,MaryBeth Skach,Consumer,San Diego,California,United States,92037,US,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0,13.4292,5.83,High
CA-2011-125829,11-04-2011,11-11-2011,Standard Class,WB-21850,William Brown,Consumer,Los Angeles,California,United States,90045,US,West,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.344,7,0.2,66.6344,60.85,Medium
CA-2011-125829,11-04-2011,11-11-2011,Standard Class,WB-21850,William Brown,Consumer,Los Angeles,California,United States,90045,US,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",573.728,4,0.2,-64.5444,15.96,Medium
CA-2011-125829,11-04-2011,11-11-2011,Standard Class,WB-21850,William Brown,Consumer,Los Angeles,California,United States,90045,US,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,21.936,3,0.2,8.226,1.83,Medium
CA-2011-125829,11-04-2011,11-11-2011,Standard Class,WB-21850,William Brown,Consumer,Los Angeles,California,United States,90045,US,West,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,19.44,3,0,9.3312,1.15,Medium
CA-2011-125829,11-04-2011,11-11-2011,Standard Class,WB-21850,William Brown,Consumer,Los Angeles,California,United States,90045,US,West,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.968,4,0.2,139.99,28.25,Medium
CA-2011-132227,11-04-2011,11-10-2011,Standard Class,SZ-20035,Sam Zeldin,Home Office,New York City,New York,United States,10011,US,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.064,4,0.2,18.8732,2.15,Medium
US-2011-134187,11-04-2011,11-11-2011,Standard Class,TH-21235,Tiffany House,Corporate,Long Beach,California,United States,90805,US,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,1,0,0.7938,0.24,Medium
IR-2011-2750,11-04-2011,11-08-2011,Standard Class,HG-5025,Hunter Glantz,Consumer,Abadan,Khuzestan,Iran,,EMEA,EMEA,OFF-AVE-10004251,Office Supplies,Binders,"Avery Binding Machine, Economy",97.68,2,0,11.7,8.32,Medium
NI-2011-9340,11-04-2011,11-10-2011,Standard Class,RH-9555,Ritsa Hightower,Consumer,Lagos,Lagos,Nigeria,,Africa,Africa,OFF-FIS-10001797,Office Supplies,Supplies,"Fiskars Trimmer, Steel",75.06,6,0.7,-145.26,7.36,Low
TU-2011-5770,11-04-2011,11-06-2011,First Class,RA-9285,Ralph Arnett,Consumer,Corum,Corum,Turkey,,EMEA,EMEA,OFF-ACC-10000307,Office Supplies,Binders,"Acco Index Tab, Clear",6.432,2,0.6,-2.928,0.55,Medium
TU-2011-5770,11-04-2011,11-06-2011,First Class,RA-9285,Ralph Arnett,Consumer,Corum,Corum,Turkey,,EMEA,EMEA,OFF-AVE-10004312,Office Supplies,Binders,"Avery Index Tab, Clear",5.064,2,0.6,-7.116,0.81,Medium
TU-2011-5770,11-04-2011,11-06-2011,First Class,RA-9285,Ralph Arnett,Consumer,Corum,Corum,Turkey,,EMEA,EMEA,FUR-SAF-10001949,Furniture,Chairs,"SAFCO Bag Chairs, Red",118.656,6,0.6,-157.284,6.08,Medium
TU-2011-5770,11-04-2011,11-06-2011,First Class,RA-9285,Ralph Arnett,Consumer,Corum,Corum,Turkey,,EMEA,EMEA,TEC-PAN-10002756,Technology,Machines,"Panasonic Card Printer, White",137.784,2,0.6,-75.816,24.18,Medium
TU-2011-5770,11-04-2011,11-06-2011,First Class,RA-9285,Ralph Arnett,Consumer,Corum,Corum,Turkey,,EMEA,EMEA,TEC-SAN-10000740,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth",44.448,2,0.6,-66.672,7.64,Medium
TU-2011-5770,11-04-2011,11-06-2011,First Class,RA-9285,Ralph Arnett,Consumer,Corum,Corum,Turkey,,EMEA,EMEA,OFF-BIC-10001211,Office Supplies,Art,"BIC Highlighters, Water Color",17.688,2,0.6,-18.612,3.7,Medium
CA-2011-9140,11-04-2011,11-07-2011,Second Class,BM-1650,Brian Moss,Corporate,Vaughan,Ontario,Canada,,Canada,Canada,OFF-OIC-10000988,Office Supplies,Fasteners,"OIC Rubber Bands, Metal",17.19,1,0,6.51,0.69,Medium
MO-2011-4000,11-04-2011,11-08-2011,Standard Class,GM-4440,Gary McGarr,Consumer,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa,Africa,OFF-FIS-10002703,Office Supplies,Supplies,"Fiskars Letter Opener, Easy Grip",167.58,6,0,68.58,10.45,Medium
BN-2011-4470,11-04-2011,11-08-2011,Standard Class,RW-9630,Rob Williams,Corporate,Natitingou,Atakora,Benin,,Africa,Africa,TEC-HP -10001577,Technology,Copiers,"HP Copy Machine, Laser",486.66,2,0,243.3,28.3,Medium
BN-2011-4470,11-04-2011,11-08-2011,Standard Class,RW-9630,Rob Williams,Corporate,Natitingou,Atakora,Benin,,Africa,Africa,TEC-MEM-10000312,Technology,Accessories,"Memorex Mouse, Programmable",59.34,2,0,4.14,3.82,Medium
CA-2011-127187,12-04-2011,12-08-2011,Standard Class,CP-12085,Cathy Prescott,Corporate,New York City,New York,United States,10024,US,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,2,0,62.3904,15.99,High
SO-2011-3370,12-04-2011,12-09-2011,Standard Class,DP-3000,Darren Powers,Consumer,Mogadishu,Banaadir,Somalia,,Africa,Africa,OFF-SAN-10000874,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent",25.83,1,0,9.03,2.27,Medium
SO-2011-3370,12-04-2011,12-09-2011,Standard Class,DP-3000,Darren Powers,Consumer,Mogadishu,Banaadir,Somalia,,Africa,Africa,FUR-HON-10001689,Furniture,Chairs,"Hon Executive Leather Armchair, Red",459.39,1,0,0,24.34,Medium
MX-2011-109267,01-05-2011,01-09-2011,Standard Class,JH-15430,Jennifer Halladay,Consumer,Poza Rica de Hidalgo,Veracruz,Mexico,,LATAM,North,OFF-AP-10004245,Office Supplies,Appliances,"Hoover Stove, Black",3028.8,8,0,999.36,191.2,Medium
ES-2011-3848439,01-05-2011,01-07-2011,First Class,MG-17890,Michael Granlund,Home Office,Echirolles,Rhône-Alpes,France,,EU,Central,OFF-AR-10000833,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",89.55,3,0,20.52,15.27,Medium
ES-2011-3848439,01-05-2011,01-07-2011,First Class,MG-17890,Michael Granlund,Home Office,Echirolles,Rhône-Alpes,France,,EU,Central,OFF-AR-10001291,Office Supplies,Art,"Sanford Canvas, Fluorescent",207.12,4,0,76.56,20.64,Medium
IN-2011-27681,01-05-2011,01-11-2011,Standard Class,SW-20455,Shaun Weien,Consumer,Taipei,Taipei City,Taiwan,,APAC,North Asia,FUR-FU-10000394,Furniture,Furnishings,"Rubbermaid Photo Frame, Durable",48.78,1,0,22.92,5.82,Low
CA-2011-112326,01-05-2011,01-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Naperville,Illinois,United States,60540,US,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,3,0.2,4.2717,0.99,High
CA-2011-112326,01-05-2011,01-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Naperville,Illinois,United States,60540,US,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,3,0.2,-64.7748,13.59,High
CA-2011-112326,01-05-2011,01-09-2011,Standard Class,PO-19195,Phillina Ober,Home Office,Naperville,Illinois,United States,60540,US,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,3.54,2,0.8,-5.487,0.55,High
CA-2011-107181,02-05-2011,02-09-2011,Standard Class,DB-13270,Deborah Brumfield,Home Office,San Diego,California,United States,92024,US,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,82.896,3,0.2,29.0136,2.55,High
CA-2011-107181,02-05-2011,02-09-2011,Standard Class,DB-13270,Deborah Brumfield,Home Office,San Diego,California,United States,92024,US,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34.24,4,0,16.0928,3.16,High
CA-2011-104808,02-05-2011,02-09-2011,Second Class,MH-17440,Mark Haberlin,Corporate,Escondido,California,United States,92025,US,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368,3.37,High
TU-2011-7850,02-05-2011,02-12-2011,Standard Class,AW-840,Anthony Witt,Consumer,Gaziantep,Gaziantep,Turkey,,EMEA,EMEA,FUR-HAR-10002223,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",59.4,2,0.6,-69.84,4.77,Low
