Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,City,State,Country,Region,Product_ID,Product_Name,Category,Sub_Category,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority
85fba387-0a4e-4ace-bbca-c457e3d77853,09-10-2023,12/10/2023,69f00180-036d-4ca3-b6aa-85a56f5d1813,James Li,Home Office,East Kevin,MS,Monaco,West,467b0c42-ad00-4326-a722-f23ef48f772e,Headphones,Clothing,Headphones,966.6,7,0.38,-71.23,66.35,Medium
42c4c5a9-9c56-4067-984b-c24d43975542,11-07-2025,17/07/2025,23f29484-08b2-45ab-a2f1-2295e1d3bf48,Madeline Alvarez,Corporate,Allenmouth,OR,Nepal,North,0cf16942-3856-4c0e-8e45-af43a30c542c,Laptop,Electronics,Laptop,1661.81,5,0.48,-59.73,88.49,Medium
31c2203b-da8a-4cf5-850f-05ab52fb28cb,27-03-2024,11/04/2024,a5c38e8b-77f1-4d9e-8eac-bb0ff0452e73,Jamie Brown,Consumer,Rebekahmouth,ND,Montserrat,North,baed7df9-4365-4133-b65e-ef94da49fe09,Sofa,Furniture,Sofa,1199.75,3,0.25,28.4,51.59,Medium
08324faa-b07b-4064-b60a-b47043498fc3,08-04-2024,23/04/2024,5dbb4d06-d60d-4782-b287-d8fe65667c5f,Daniel Dunn,Home Office,Singletonburgh,OK,Zimbabwe,South,c3c228f1-8926-436c-90b8-1c5a2a6b05e9,Laptop,Clothing,Laptop,422.15,9,0.49,162.22,51.75,Medium
4e5b8a9a-0db3-49ff-9e5d-cf72b2115ce5,14-01-2025,17/01/2025,a7c7b16e-d4a0-4a4f-b0ea-6acdd1b738dc,Shawn Wright,Corporate,New Jessebury,MA,Sudan,North,022c72d3-c16d-4cbd-af3e-db9ddcac0a1c,Laptop,Clothing,Laptop,1044.6,3,0.04,211.31,63.22,High
70ced12b-2a2c-4bba-b1bd-a7f5e657d72a,07-06-2024,21/06/2024,80cf0142-920a-4e59-b5bc-ab196a03f14a,Heather Wall,Home Office,Lake Sarahshire,CO,Mexico,North,e440379a-b871-4562-b0f8-6175c1a7066d,Sofa,Clothing,Sofa,800.65,4,0.48,143.58,93.55,Low
314e04cc-1329-4d08-8185-70a091b82c55,06-11-2022,19/11/2022,5eb2496b-5976-45ea-9cbe-3c503e63bdc1,Robert Vega,Home Office,Lake Brian,HI,Puerto Rico,South,25ba2300-8265-4501-a60f-cab7b36bd318,Shirt,Clothing,Shirt,1386.27,5,0.32,-32.96,11.03,Low
957b6ac5-62df-456e-bbf7-20cd99c4742e,22-01-2024,01/02/2024,26846bb3-0733-4766-9f99-4b8cf45f0b94,Michele Jackson,Home Office,North Arthur,NV,Syrian Arab Republic,South,0b4cf973-8cb8-4067-8504-8ea851443001,Laptop,Furniture,Laptop,1721.08,8,0.48,-63.12,45.26,Medium
a9d10308-6f30-4c7d-939a-e0252a6d542d,18-04-2023,03/05/2023,bd0f9cf9-3cc9-4640-a71a-c978f16e82e1,Russell Smith,Consumer,Edwinchester,SD,Vietnam,South,415f93b0-5d17-4627-8ad8-0576673c78fd,Laptop,Furniture,Laptop,1997.69,5,0.37,397.34,60.61,Medium
f48cb2d8-0502-4156-92f0-8b30986bfbc2,24-12-2023,30/12/2023,aa6e7e1c-980c-4981-a278-bc581058764a,BRENDAN MORRIS,Corporate,Port Betty,WI,Australia,West,269dcb89-d488-42df-8ab3-c2d2943c5ace,Shirt,Clothing,Shirt,1398.79,4,0.24,38.38,79.18,Low
82c67b79-2cf9-4acb-9748-3ca3058336db,05-11-2023,17/11/2023,6405abd4-258a-49ec-b6c8-b7a253398525,Michelle Butler,Home Office,Johnnyfurt,IN,India,East,61f41f6f-50ed-4a4a-a25f-b73158b654a3,Sofa,Furniture,Sofa,607.16,3,0.1,308.18,82.04,Medium
5ee5cb77-993a-42fe-9e8c-32092df1764b,01-01-2023,01/01/2023,48b200d1-d2bd-4c85-a202-64b7d5737812,Terry Burton,Home Office,South Miguelville,GA,Cameroon,West,5a02ddef-1bd5-4b26-8d79-9da01601ab36,Sofa,Clothing,Sofa,505.39,6,0.11,-46.89,71.52,High
b548f227-a913-4bb7-89c8-46d38f3b1b2a,24-09-2023,06/10/2023,3ad31fe5-c110-44cd-8915-bd08e8c995f6,Brent Brown,Consumer,South Donna,PA,British Indian Ocean Territory (Chagos Archipelago),North,f7095c03-0a4c-42e3-8037-505c9fb0153c,Laptop,Clothing,Laptop,308.89,7,0.36,-34.91,73.2,High
8fb94dbb-63af-49a4-a87c-62eeb079d00c,05-11-2024,06/11/2024,dbb127d2-a0d7-41aa-a50a-261f974b9589,Stephen Tyler,Consumer,East Adam,MO,Grenada,East,c99637c7-b479-435f-9a56-41f726f39aac,Sofa,Clothing,Sofa,1366.17,8,0.11,116.7,45.19,Low
7e029063-9ae5-4700-b9bd-eb2443ad7d55,05-07-2023,16/07/2023,987c8c86-3cfd-4fa4-b7bd-39059d5111f4,SERGIO ROBERTS,Corporate,Port Amberbury,IN,Aruba,East,fe56ec50-4f2e-4675-903e-75958207d7a1,Sofa,Clothing,Sofa,928.23,7,0.19,366.44,32.6,Low
eac960be-2040-4e8d-b4ad-bb6ca28d74a5,21-10-2023,23/10/2023,7467af96-2a23-4b23-b14b-1180c4063607,Leah Winters,Corporate,West Lisashire,PA,Bahamas,South,06977d7c-10cc-4b58-975d-e06a50ec252b,Laptop,Electronics,Laptop,1976.3,10,0.04,295.04,46.89,Medium
572bf829-99dd-452d-a91b-87e52f3d3585,15-08-2025,16/08/2025,f6ede5b7-1cd7-4264-8e52-ccf6fd64db4b,Stephanie Davies,Home Office,Michaelburgh,SD,Rwanda,East,810b2286-0fc5-4c8d-8418-92c5dfdad494,Shirt,Electronics,Shirt,1666.77,9,0.03,144.67,66.75,Medium
7eacd404-a4d2-4151-a915-89b47bbfa77a,28-06-2024,11/07/2024,1faf4ac4-9c82-4c60-859e-9edcdd7a2f91,William Taylor,Home Office,Jasonmouth,MN,Madagascar,South,f52c5f81-4e80-480a-8d03-639862741eb0,Laptop,Electronics,Laptop,1068.34,7,0.33,7.56,46.56,Medium
711369c0-2107-44a9-a7bd-b7fee4d343f5,31-01-2023,14/02/2023,c42c2446-5de3-4db4-8200-e9770a176504,Lee Perez,Consumer,North Donnaville,ME,Azerbaijan,South,9bbc1c0a-5330-4d58-935d-20bcef11f419,Mobile,Furniture,Mobile,1799.32,7,0.01,432.28,37.31,Medium
fcfd2445-7ccc-46f9-9995-52af1990c463,14-12-2022,17/12/2022,71bf0080-ddee-479e-9569-3fd9d83e86d4,Heidi Hayes,Consumer,Cummingsport,WI,Uruguay,East,7ff0090a-5b7d-410f-9b45-1c7999bd47b1,Mobile,Clothing,Mobile,626.71,6,0.19,266.83,89.03,High
aba302d2-5e53-4a61-a2ee-47d5e2a2de91,18-04-2024,28/04/2024,a68955d4-b018-4fad-a812-dca278cceac2,Randy Long,Consumer,South Cynthia,TX,French Southern Territories,North,f49bd849-f601-4155-8c0f-ab065e5a71a9,Sofa,Electronics,Sofa,75.56,10,0.09,152.02,60.67,Medium
234a14d6-ae05-42f4-9365-d77178cacc16,13-01-2023,16/01/2023,9ceb28cd-dff6-4da1-b06d-25c35ef601f2,Kristin Jennings,Corporate,Smithchester,MD,Martinique,East,437cccf1-308f-4902-8f32-c6063b5d22cd,Mobile,Electronics,Mobile,673.94,7,0.44,-31.52,79.28,Medium
72cacbc8-bd08-428a-ac54-34de45849ccc,04-02-2023,15/02/2023,9824992b-b731-4f70-841f-ce85d9ea37f4,Erica Green,Consumer,Deannaborough,CA,Papua New Guinea,West,1c63e308-b943-4503-90c5-fa790fea8be4,Sofa,Clothing,Sofa,442.52,8,0.12,158.27,70.22,High
5b593e13-9e1a-4500-8ffd-21234c09aaa5,11-08-2024,16/08/2024,4641b2c5-f761-4ed9-b7ea-f22ac53e999f,Catherine Moore,Corporate,Port Justin,GA,Gibraltar,North,e660b55f-bdcf-4225-b04c-723ecddd4790,Mobile,Clothing,Mobile,465.93,2,0.23,194.76,40.4,Low
e5a4ede1-75b7-41fc-a898-e1fe9e4b4107,21-04-2025,28/04/2025,d1351169-7c95-4986-841e-159898e92354,Sara Sanchez,Home Office,Millerchester,WA,Fiji,West,e8372a22-1afb-4fc0-b101-ef5b1e10a8b1,Headphones,Furniture,Headphones,1699.83,1,0.11,470.59,71.34,Low
84eed8b3-8875-4024-840a-2a6742a664c2,04-05-2025,17/05/2025,41b6d01b-aeda-463f-8f71-1058ebdf3cd7,Johnny Davis,Corporate,Danielleton,PA,Palau,North,289d9fbf-a54e-4366-9038-9944b15eb1f4,Shirt,Furniture,Shirt,1793.57,8,0.19,182.16,13.07,Low
187078a9-95bf-4c2e-b6e3-d6b19f8920fe,03-01-2023,07/01/2023,cd3c8f23-2e81-4164-ba4a-2ee1e7214104,Jeffrey Kelly,Home Office,Port Barbara,OH,Mexico,West,6a21d8c4-fec9-426a-bd55-b8473b3dd746,Sofa,Electronics,Sofa,1747.84,6,0.02,390.73,38.46,Medium
71838f1c-7de6-4670-bfcd-e36dae6b0565,15-05-2024,25/05/2024,8aecdef2-4a46-42fd-8412-112a1ff23e26,Dawn Taylor,Home Office,Port Lauraberg,WA,British Virgin Islands,West,e62ae461-a1bd-4c5f-b60b-d92296fbfb6f,Sofa,Electronics,Sofa,973.92,8,0.39,30.49,91.41,Low
4ee6df70-d5c8-48f8-baa1-628c5522671e,01-08-2025,01/08/2025,1854ac8b-7585-471a-ad07-dae98105a138,Terry Thomas,Corporate,Bennettberg,UT,Somalia,South,88e959b7-bbfd-4410-9482-bda8cd110b50,Laptop,Clothing,Laptop,1216.69,10,0.18,85.22,34.59,High
520c3778-5f73-41fd-8a0c-ce3be439651e,24-02-2024,24/02/2024,17aaddc6-f90d-41ff-a319-0d7bf979034e,JOSHUA MURPHY,Home Office,Dukeport,NV,Costa Rica,West,96bef503-4bc1-4c97-bf31-137bd55a3922,Sofa,Electronics,Sofa,1396.49,3,0.23,-35.27,92.49,Medium
3f27a0e8-c58f-4539-b098-43f928860fb5,17-03-2025,26/03/2025,012a7456-f3b4-4254-9063-e903b478a71b,Dawn Nichols,Corporate,Lake Danielle,NV,Central African Republic,North,407d000a-ffb7-4f8f-b5c0-8e345997d292,Headphones,Electronics,Headphones,144.01,2,0.04,491.08,21.03,Low
b889a693-ac1a-4f66-a500-ff4f28662fde,03-01-2025,04/01/2025,417d4c54-32c5-4214-8d7c-d8011b186c3b,BRITTANY PEREZ,Corporate,West Nichole,AZ,Austria,South,be4c5b8a-5b21-4951-81d8-daaecae2aec8,Shirt,Electronics,Shirt,419.63,9,0.03,394.18,64.43,Medium
77705961-b5e9-4946-b64e-deb8d66ef6bf,20-10-2023,31/10/2023,d662cdb1-df9a-4d6f-bb9d-8ef61cab5b4c,Eric Hunt,Corporate,Evanbury,NJ,French Southern Territories,East,db6c513a-4c44-4b05-a4e2-bae6951ea728,Sofa,Clothing,Sofa,530.8,10,0.06,393.59,19.3,High
49c23828-8d19-46bd-828c-1e0cc6db0921,18-10-2023,02/11/2023,f86f842d-26d1-4e26-ba4d-c5ea912eddfc,Jeffery Orr,Corporate,East Richardland,TX,Eritrea,North,15592ed2-6d19-4df0-9d7f-f234bec240f3,Mobile,Furniture,Mobile,761.37,2,0.07,86.91,95.93,Medium
e795e492-d027-4043-a762-a64dcc5ee8d0,04-06-2025,19/06/2025,951b68ee-8578-47fb-b307-4ab264d4d6f2,Holly Green,Consumer,Davenportton,HI,Heard Island and McDonald Islands,South,b24b00a4-b795-4f09-9e54-833c3055fa26,Laptop,Electronics,Laptop,822.35,8,0.36,348.59,99.98,Medium
61b75d89-ad16-45b1-87fa-2b2f5553ee13,26-09-2023,28/09/2023,f9179fab-4e8f-4692-b446-95c4c399c174,Margaret Gibson,Consumer,Saramouth,GA,Maldives,South,c31632e9-d271-4649-b261-adc8841ed8c7,Headphones,Furniture,Headphones,1032.74,10,0.46,195.86,52.76,High
099039fc-97b2-44ea-b281-3a267cfcbe58,10-05-2024,25/05/2024,116cd2d8-b20b-41d2-8fde-9e32716dd015,Cynthia Taylor,Corporate,South Richardbury,VT,Norfolk Island,South,0bb27e5b-ea2e-47f6-b468-f2961d3b2b85,Sofa,Furniture,Sofa,1340.56,6,0.2,304.08,46.07,Low
f386131e-0181-43da-99aa-e88321c41173,12-09-2023,26/09/2023,17f0e054-52b5-4e9d-91ce-558b2a0470a6,Angela Reed,Consumer,Longmouth,HI,Libyan Arab Jamahiriya,East,7cbf9a9a-957a-4f33-ba31-e0721d234c6c,Shirt,Furniture,Shirt,1202.62,5,0.33,370.57,72.66,Medium
23403c57-c0c5-4f49-a7f2-88a040f5fca1,05-04-2024,14/04/2024,1ab8fc84-bb29-470f-8bf7-d6a45f82d3de,Barbara Coleman,Consumer,Andersonport,UT,Guatemala,East,534a460e-cb84-4884-a81d-0288e962fb50,Laptop,Clothing,Laptop,989.52,1,0.22,441.09,40.51,High
618c6a57-835e-4b7f-88fc-fea66fd5e2f1,14-03-2023,15/03/2023,09d84d22-590f-4513-a504-acebbbe55ea1,Stephanie Rios,Corporate,Port Tiffany,CT,Zambia,South,b26a9767-29c1-4c56-a817-b45a18329a69,Headphones,Furniture,Headphones,1208.72,6,0.11,176.94,67.16,Medium
f41092e2-1fcf-4dc5-bef0-65f4e7a6218a,09-09-2023,11/09/2023,5d9a985d-66fa-4f38-8367-7b7f4f5547b6,Karen Thompson MD,Corporate,Williamsfort,CT,Uganda,South,d381a745-7bc2-434a-9f6a-c03c8dc23dab,Laptop,Clothing,Laptop,1587.06,10,0.05,184.31,19.74,Low
3d48b6e9-6499-46fe-8131-7eb1c9d26875,13-10-2022,14/10/2022,02cf6d7f-0e14-445c-b7c2-54a605bcdefd,Richard Johnson,Home Office,Harrisfort,UT,Lithuania,South,25f53077-6ab1-4701-9ddd-5a079859b947,Mobile,Clothing,Mobile,1631.34,10,0.1,239.21,86.0,Low
b10039c0-1035-45d8-81b5-ef28c8219703,03-05-2024,04/05/2024,e4eaec38-8754-43c6-ad13-2d898e83a1dd,Jeremy Klein,Corporate,Maryport,WY,Cayman Islands,North,e9051ece-f0e8-45d1-90b5-fcc156696355,Laptop,Clothing,Laptop,671.83,4,0.07,411.76,13.21,Medium
21914282-d20b-438c-9448-9617d1107a58,04-08-2025,06/08/2025,58856df4-bad3-4bab-b3d9-9186b633e6f9,Vincent Goodman,Corporate,Port Marie,KY,Mauritius,West,9920e3bd-26eb-430f-93c7-79da564fdee2,Mobile,Electronics,Mobile,1718.69,7,0.07,182.83,29.09,High
e29d5436-0b8b-4639-9e01-a3c7671b1342,08-06-2024,08/06/2024,71233f73-3947-419a-bb27-1f3ed63e7aa5,Emily Price,Home Office,Beverlyland,MI,Qatar,East,d09b0a2b-7651-4998-b5c5-c50aa416fe2a,Mobile,Furniture,Mobile,1065.68,10,0.36,257.68,23.45,High
00d59510-42e5-41fb-9f1d-c437c7228e91,06-04-2025,15/04/2025,9dd7eb48-206f-4a82-976c-5060dce7d1fa,John Harper,Home Office,Andreaville,MO,Norway,West,94bbec10-1d79-4297-a6c0-0c6687646f09,Shirt,Electronics,Shirt,1868.08,3,0.4,376.76,57.19,Low
c3f88b3d-f3b2-4d57-8dcb-3d38805dfa30,25-06-2025,04/07/2025,71c7c7ca-d5a1-4ee2-87d7-47fab8e30159,Rhonda Hardy,Home Office,West Kellyborough,MI,South Georgia and the South Sandwich Islands,South,7b2ab29b-ff20-42af-8ac0-a1457384e343,Sofa,Furniture,Sofa,1708.55,9,0.49,110.53,98.66,Low
66241885-1c22-4f19-9612-4358400d8af5,19-10-2024,29/10/2024,a3afa0fd-a1cd-4395-b24c-b842f42d6dcc,Audrey Medina,Home Office,West Tiffany,NV,South Africa,East,8297d5cb-bb0b-430f-8f90-54683f85c3eb,Headphones,Electronics,Headphones,1700.8,2,0.11,366.03,79.0,Medium
698ce69c-b79b-4c8f-ab32-275513bcf2bb,10-10-2023,14/10/2023,bbba9e9d-59b8-477a-b9bc-9c3813b68f82,Melissa Willis,Consumer,Dunntown,UT,Saint Helena,North,266d3900-5da7-4864-bfc4-2dbb13eb6966,Shirt,Clothing,Shirt,597.89,8,0.29,327.35,87.04,Medium
e25acce4-56d0-4e98-809e-58113ea78ef7,01-04-2025,13/04/2025,d86dff37-5d25-45e3-9fc2-c64309dcb439,Rebecca Brown,Home Office,Ortizshire,PA,Mali,West,e8030c31-a837-451f-a7a3-4b5c093e8417,Sofa,Electronics,Sofa,1211.67,6,0.06,412.28,53.25,Medium
5ca2fce0-0be9-415e-b00c-d6da71699944,26-10-2024,26/10/2024,e70a6fb1-d900-46c4-acf0-70d28f8778b1,Hannah Powell,Home Office,Stevenside,MI,Fiji,West,4d842008-5142-4c59-b84d-9b4fc466a5b1,Sofa,Electronics,Sofa,500.1,3,0.29,160.62,95.59,Low
a623b9e6-4969-4869-bf51-6f81f1103004,16-09-2024,23/09/2024,669fa784-9922-4308-b240-233e109a00cd,Adrienne Lopez,Home Office,Marissafurt,ND,Senegal,South,3112b99b-68a0-44d0-a569-a94161fa3da8,Shirt,Electronics,Shirt,1700.0,6,0.04,344.44,71.31,High
92bf4293-1707-4c8e-af65-cd1c8ac3eb8b,20-02-2023,20/02/2023,d0831ff5-9e5a-4584-b35b-71560df91f7c,ANTHONY WILLIAMS,Home Office,Wrightburgh,WA,Bulgaria,East,3a99cb45-8df8-4893-ab33-7daa04cd8524,Mobile,Furniture,Mobile,1591.46,5,0.02,459.19,15.13,High
72f7beb5-caa0-42d7-a67f-2ccc3bb726b7,09-11-2024,16/11/2024,87849cae-dbbc-4dd8-812c-41262e31050b,Brooke Kim,Home Office,North Cynthiafort,NY,Nigeria,West,a031ba36-f12b-49fe-850c-8acd7178d6d1,Laptop,Clothing,Laptop,445.88,9,0.45,172.91,52.83,Medium
ab44920c-05d5-4011-86ec-682a89407d91,23-02-2023,09/03/2023,957172cc-1af4-4c63-a452-d8e205ae0620,Tiffany Lawrence,Consumer,Chenberg,ND,Nepal,North,6c671c72-07dc-4361-a5fe-9283777310e1,Laptop,Clothing,Laptop,121.62,2,0.07,101.16,76.4,Low
88c580bf-b662-4642-a44e-52dfc32cfe01,24-03-2023,25/03/2023,92448168-90fd-4463-8908-8c071cb58389,Jennifer Snow,Corporate,South Lindamouth,IN,Seychelles,West,9a1943a9-cbea-4eee-8023-bf877e4e7fae,Shirt,Furniture,Shirt,1854.38,5,0.02,347.65,82.45,Medium
e77af20b-6157-4981-9d85-aecf890d754d,14-05-2024,20/05/2024,e08f2880-6112-475a-a1d5-8337e34b6dc9,Katherine Robertson,Home Office,Wilsonton,MA,Samoa,West,67cf1bdf-657b-4fd3-aa8b-a986fcb8f244,Headphones,Furniture,Headphones,1136.26,8,0.06,-67.3,16.36,Medium
6be6cb3e-f142-43e1-989c-f6751842c3db,07-04-2025,07/04/2025,c4a16b8a-9694-4a9e-9b36-77597c5573c0,Kenneth Moore,Consumer,Emilyville,IN,Trinidad and Tobago,South,47c13c8e-4d9f-4fb5-8d4d-abf034efc4ab,Laptop,Electronics,Laptop,960.23,3,0.29,59.79,71.19,High
112b5d88-229f-47ec-8d37-c96b2c7c87d7,04-06-2024,07/06/2024,0de96208-ee7d-4c51-ab39-c4ebe4297ead,James Mayer,Corporate,Tuckerberg,ME,Puerto Rico,North,f2106802-43ab-43dc-960d-1a0086b8cc87,Mobile,Clothing,Mobile,374.77,9,0.07,143.14,69.99,Low
32b7d458-4d3d-400c-95d2-d719a9256f72,18-04-2023,01/05/2023,79c42f2d-eee2-41da-a820-90447a6f9483,Catherine Morton,Consumer,Alvaradoton,WY,Colombia,East,1fe0bfa8-293b-4c9e-8e33-0b8305b73bea,Mobile,Clothing,Mobile,692.33,3,0.45,-30.43,77.2,High
a21557bf-96a1-4324-b4a4-b685d98df380,28-03-2023,30/03/2023,01be2bf1-60e0-4e79-930b-d8b5db86ea3c,Ruth Evans,Corporate,South Danny,MT,Denmark,East,118edf0e-6373-4cb9-a8cd-d7fdecdf7961,Mobile,Clothing,Mobile,1526.88,10,0.15,82.08,71.78,High
498e192a-73de-4cc3-b920-ef314f0b0f9e,06-10-2023,16/10/2023,8d13ade5-ccc2-4901-96b3-6cd975148f8b,Robert Novak,Home Office,Kingfort,NM,Tuvalu,North,c8ed3bc4-b78e-4956-b249-47a2c5b64de2,Laptop,Clothing,Laptop,139.48,10,0.16,78.72,77.51,Low
0209a02f-c49a-4123-a5d7-ad4f94081fce,23-06-2023,23/06/2023,3c370463-12d3-4e9d-8897-209db0a5a882,Sean Hernandez,Corporate,East Seanchester,FL,Wallis and Futuna,West,fdb6811e-e185-49c6-849e-a106c164a42f,Sofa,Clothing,Sofa,794.25,5,0.21,37.31,63.68,Low
87b4aee4-1880-45ae-9929-0a46bfabff7b,28-04-2025,11/05/2025,a1def620-57a1-4f98-90c2-a501429894ab,Lisa Hendricks,Corporate,West Mirandashire,ID,Central African Republic,West,d355c602-1a0d-4664-b10d-f2e696e6af42,Headphones,Furniture,Headphones,1819.1,7,0.32,361.9,88.88,Low
50db17be-2f19-4e5a-886c-b13f611c0b6c,15-09-2024,26/09/2024,4c7ec09d-5330-4fa7-9d49-50dd04e56aae,Matthew Pena,Consumer,Port John,NC,Saint Lucia,West,66bcefb5-8161-4401-99ed-a6150f3c415f,Sofa,Electronics,Sofa,807.25,1,0.39,340.4,39.75,High
5959b57e-8730-4b8e-99ba-b374fb3f5d36,01-07-2023,13/07/2023,d5063ace-c3df-4549-be6a-0de257402a45,Brian Key,Consumer,Matthewchester,SD,Fiji,South,b930f034-07a6-4535-b897-c4076bcd412f,Laptop,Clothing,Laptop,1426.65,8,0.08,440.09,47.75,High
a5b4dc5b-7da8-43dc-9fe0-670cf60b069b,11-07-2024,20/07/2024,9062bcfb-d7e7-4872-9563-2bb57404052f,LISA FOSTER,Corporate,Stewartland,IL,United Kingdom,West,f9ad00d9-2165-4cff-bb39-6c4ac2c9e6f6,Sofa,Electronics,Sofa,1296.52,2,0.03,-26.04,46.39,High
5d4dfbc4-e212-4e1c-bedb-c988c4794544,23-01-2025,03/02/2025,408ffcef-8946-42be-a270-8099339693b3,Daniel Peterson,Consumer,West Ericton,OK,Guernsey,East,04736c53-4e5e-4e64-ba46-d0f871a19321,Sofa,Clothing,Sofa,508.49,4,0.33,75.1,70.91,Low
0b0bb525-9315-48e0-86c9-bbffed9821ce,16-11-2023,26/11/2023,0f9d0e3b-2ad4-4ec3-9ad5-383d3d1d74fd,Xavier Hines,Home Office,Jonathanfurt,NJ,Macao,North,375dc7bf-ab6f-4256-96af-fac6e87d0688,Sofa,Furniture,Sofa,751.97,8,0.3,-2.23,93.51,High
01fb5d15-df10-4dd2-90c1-3dccac3d4707,21-08-2023,30/08/2023,56067254-053a-42e3-a2e9-3d01bbabaca3,Alice Goodwin,Corporate,Kellihaven,CA,Mongolia,East,004da451-6f0a-4c40-9916-caeb062ac7d3,Sofa,Furniture,Sofa,1690.17,1,0.17,222.56,77.61,High
bb36a7da-2ac7-43a4-8594-3079dfad14d1,23-02-2025,28/02/2025,74b30ec9-69f0-4f47-a734-78bc2f7c0047,Kristen Mcdaniel,Consumer,Watsonside,TX,Anguilla,East,03beedf7-d4e2-40f6-92ca-49adf390bb59,Shirt,Electronics,Shirt,1181.18,1,0.24,342.61,59.6,High
e9d1c2a0-20f6-41cf-a5f0-32724cdf4a7a,13-07-2024,22/07/2024,316f54c1-c351-4799-b6f3-fe54755aad91,Vincent Kelly,Home Office,Freemanchester,ME,Bolivia,South,d8f02c15-d788-442e-ac2f-0f6b76895e58,Sofa,Furniture,Sofa,1192.39,6,0.19,-62.88,56.8,Medium
94dca554-6420-42c1-bd2a-02f931007482,02-01-2025,07/01/2025,01502a8f-6458-4ea9-a125-1079bbf0b202,Aaron Russell,Consumer,Hartmanbury,NE,Palestinian Territory,South,0a8ff9ce-0bab-45f5-b3f0-3806fc929240,Headphones,Electronics,Headphones,897.7,8,0.46,-43.05,34.88,Medium
595b2ca1-93ae-4a3d-880e-7040d223f745,04-05-2025,05/05/2025,33d23f37-a2e4-4315-9bcd-7710ac800712,Lisa Mills,Corporate,Ginaview,TX,Cayman Islands,East,dc94bf29-831f-41ef-a4a9-a96e2228c2b8,Sofa,Clothing,Sofa,909.76,6,0.48,312.31,79.94,High
bf19e882-cb49-4bbc-95cb-0da5e154506d,04-01-2023,07/01/2023,21836b0f-9353-4180-89c1-4ea718d7a1dd,Kim Miller,Corporate,West Nicholas,NV,Papua New Guinea,North,fb20cde2-b964-46f4-9305-8506614de260,Headphones,Electronics,Headphones,1545.93,7,0.31,422.71,87.01,Low
923b90b4-3b66-43b9-b397-fc0152d90a8d,03-04-2023,13/04/2023,8c656655-1d76-4154-b53e-6be62ec76d4c,Nathan Anderson,Home Office,Michaelville,WA,Djibouti,West,f5c64404-2f53-4582-bbe8-e561f2f0ec43,Mobile,Furniture,Mobile,732.12,3,0.35,427.27,97.95,Low
2786e16c-5252-4c2e-aa85-60786549436b,21-06-2023,26/06/2023,d242eef8-2fe4-4ba0-aabb-f18f441786cd,Tanya Cummings,Consumer,West Christopher,NY,Rwanda,South,fac67342-aaa3-400a-9bd6-04cd42d7996d,Headphones,Furniture,Headphones,890.02,5,0.24,86.95,30.69,Low
54c169cc-42f0-42cb-b376-e75c5d9d56cc,09-02-2024,23/02/2024,14ee40ea-e0b2-4e34-8313-6f36003aba1e,Melvin Cox,Corporate,Mcneilbury,GA,Dominican Republic,East,f53a5235-5aeb-41b0-83f2-09ac58806905,Mobile,Furniture,Mobile,1682.64,7,0.34,74.16,79.21,Medium
7b840add-9464-42a4-91a7-17d71cf52b8a,11-05-2024,23/05/2024,df77467b-3325-4c79-b3ca-03e05226f379,Jessica Cole,Consumer,Alexandrahaven,NH,Serbia,West,06338450-a5e4-453d-a395-2a20add5efe6,Mobile,Furniture,Mobile,395.86,7,0.02,128.07,32.04,Low
d6497816-08b2-440b-bd69-c462ea20a870,02-12-2023,03/12/2023,80479b00-5d9f-44c9-8ab1-e31e689e0d45,Tiffany Smith,Corporate,North David,IA,Austria,East,f4661278-87a4-4a05-99ea-e9d92824dfcb,Shirt,Clothing,Shirt,829.69,2,0.04,104.08,91.94,High
79fdc31c-2420-40ef-afc5-3c46de933776,28-07-2023,07/08/2023,11e0f0cd-c479-488c-b3d4-682ba80c937d,Michael Bird,Corporate,Dunnport,TX,Cayman Islands,West,1cf4ea8a-f063-40ae-9c5a-65f088fb40ca,Laptop,Clothing,Laptop,1677.82,10,0.42,291.4,80.14,Medium
9e1c1c08-ad25-49f5-acf7-b4dade597cac,14-12-2024,17/12/2024,403f460f-d6b5-4fc9-9428-e014e4a530d6,Brian Weber,Home Office,Marystad,AZ,Burundi,East,cc476445-88bd-43cc-9bd7-c2e5057b8666,Sofa,Electronics,Sofa,698.73,9,0.11,121.6,85.83,High
2356981c-55d8-4ee5-be69-46b05d41ba09,26-01-2025,26/01/2025,266e770b-8eea-4e27-a709-e71bfbc4815e,Marissa Sullivan,Home Office,Rebeccachester,OR,Korea,East,35448810-3e7d-4ad2-b28c-0d2be6b7fba6,Laptop,Clothing,Laptop,1701.1,7,0.01,243.12,84.29,High
4b206b47-cd66-48ea-bdf2-66304a941998,15-06-2023,18/06/2023,87f6eae3-846c-45e8-b329-44db55214807,Samantha Jensen,Consumer,Simmonsmouth,NJ,Cuba,South,b76ca15c-412e-4023-9205-4e215d582ef2,Shirt,Electronics,Shirt,1086.84,1,0.49,-16.87,76.98,Medium
